name,player_id,guild_name,guild_id,points_change,battles_change,era,points,battles
Thor 3112,849224211,,,0,0,SpaceAgeJupiterMoon,920120093,310829
Flamingb,2473510,Art of War,7,0,0,SpaceAgeSpaceHub,919906190,182848
sir-ben.42,2327152,Woodys Bierstube,14569,2111474,160,SpaceAgeTitan,919821295,90017
Oktavian 227 der Weiße,3771410,Urgestein,11095,0,0,SpaceAgeTitan,918623087,168017
easy2own,848904255,,,0,0,SpaceAgeTitan,917325222,239886
Heinr55,3136379,,,0,0,SpaceAgeJupiterMoon,916844200,303584
sps 89,5841859,Cree,22432,1728140,219,SpaceAgeSpaceHub,916734595,139483
Mike Ehrmantraud,852537961,D. Unerschrockenenᵁᴬ,13198,7067114,666,SpaceAgeTitan,914532925,246215
Waldboden16,850623429,KEIN STRESS 🏖,14466,3425779,181,SpaceAgeVenus,914207802,196649
BloodyNose,4653346,House of Linux,22293,201135,10,SpaceAgeSpaceHub,913457740,168032
Fritz -,851170692,Kommune,5397,1614017,242,SpaceAgeAsteroidBelt,913420161,341044
Wonder.,7947386,Outsiders,343,2817212,217,SpaceAgeMars,911230497,326851
goldimperator,849083342,🥇 Neuaufsteher 🥇,12806,4687043,343,VirtualFuture,909377883,395519
MacLupo,6561553,,,0,0,SpaceAgeSpaceHub,908354438,158803
repplyfire,5143582,Dragonis,4798,11219540,407,SpaceAgeSpaceHub,907922894,153701
LunchpaketXXL,6119071,Dune,3404,3374219,290,SpaceAgeSpaceHub,907731786,194608
Konstanze 8372 die Weise,849535767,⚔Orden des Nordens⚔,11768,4693232,687,SpaceAgeAsteroidBelt,907572623,262100
Messa die Ungeduldige,6395558,,,0,0,SpaceAgeTitan,906784271,158096
Michel aus Lönneberga,850105025,Die Flitzpiepen 🦄,20795,4303863,409,SpaceAgeVenus,906203748,300996
Mel89 die Listige,9142122,Legati Minervae,13956,0,0,SpaceAgeJupiterMoon,905170930,272286
Rosor,10019621,RuStaG  1913,2193,2476512,399,FutureEra,902941515,439429
Annaka7,10591883,Zornroeschen,23905,1397858,162,SpaceAgeTitan,902775197,218961
Timmy the Turtle,850560798,Astra 💫 Australis,20187,3832797,636,TomorrowEra,901812435,519740
Sweridan,6231392,Die 4 Musketiere UA,8902,365154,19,SpaceAgeJupiterMoon,901190742,203461
Shady I,9337294,,,0,0,SpaceAgeSpaceHub,898460236,143295
Christianus der Schöne,4986942,Die Flitzpiepen 🦄,20795,2769512,141,SpaceAgeJupiterMoon,898190711,177437
Lord Helmchen 09,849804616,🌟GEX🌟,23019,15952902,93,SpaceAgeSpaceHub,897539819,108217
Aschi78,4144145,😇Engel+Strategen🈲,60,435189,25,SpaceAgeTitan,896425905,128404
Daniel der Ranger,2331251,Lonely Wolf,3292,0,0,SpaceAgeSpaceHub,894390244,93652
Kerschl,7963528,Zum Wohl die Pfalz,23995,77114,29,SpaceAgeAsteroidBelt,893006005,266559
Lightning 95,7094016,AUSBEUTER,2772,84360,0,SpaceAgeSpaceHub,891823724,139441
Darius 204 der Erbauer,3965184,► Die Wilde Jagd ◄,1313,0,0,SpaceAgeSpaceHub,891577992,173237
RockFertigAus,3148548,😇Engel+Strategen🈲,60,0,0,SpaceAgeSpaceHub,889655333,149132
Der König Steiner,850053139,Hamburger Hanse,8586,7009346,624,SpaceAgeVenus,889576966,219893
Sloborn,849130103,Sternthaler,3240,3177422,360,SpaceAgeSpaceHub,889505953,164804
Bronski...,10323928,Helden der Birne,5088,401967,20,SpaceAgeSpaceHub,888836811,163366
quetzalquatel,6321850,,,0,0,SpaceAgeTitan,888132818,194876
Daene,849394937,Black Phönix,17642,5108951,142,SpaceAgeSpaceHub,886712883,200603
Andi Waffen,851720651,RELIC HUNTERS,2803,1272429,39,SpaceAgeVenus,885585384,325451
Pepi 1105,3508558,,,0,0,SpaceAgeSpaceHub,884505557,244741
Falke PA,852211694,ρℓαуιηg αηgєℓѕ,92,6739883,399,SpaceAgeSpaceHub,883896410,134597
Sir Mario der Erste,5514546,Drachenepos,7920,479013,47,SpaceAgeSpaceHub,883123664,148440
Morena D,850507203,King+Queens,3262,2021446,50,SpaceAgeSpaceHub,881993980,115960
pacco2007,9845122,,,0,0,SpaceAgeTitan,881860457,257918
Xanadu vom heiligen Berg,5343515,Bitcoin,9434,109857,25,SpaceAgeSpaceHub,881525396,70656
SiggivonBrule,8146496,🐉DragonRocker🏴‍☠️,7226,1168433,182,SpaceAgeTitan,881319655,260225
Die garstige Eule,10492217,,,0,0,SpaceAgeAsteroidBelt,881215695,435305
TTToooommm,7978827,Knights of Asgard,6,2638632,332,SpaceAgeJupiterMoon,875804714,308656
Boss1988,849995741,,,70350,0,SpaceAgeSpaceHub,875692081,172999
Peri Seven,851045160,,,0,0,SpaceAgeSpaceHub,875062827,212670
MistressA die Blumige,8106180,,,0,0,SpaceAgeTitan,874655539,161845
Angel85,10263718,die sanftmütigen,1047,3710873,511,SpaceAgeMars,874614877,343920
Mona1909,850492634,Rising Crown,3780,3397696,105,SpaceAgeTitan,874304980,205947
Klops der Pops,5203304,Sternthaler,3240,260908,17,SpaceAgeSpaceHub,874255240,105561
Mandan 312 die Jäger,3601139,Ocularius-clan,10644,1253101,130,SpaceAgeSpaceHub,873925557,159973
Feury,5809701,Art of War,7,3570511,370,SpaceAgeSpaceHub,872903522,178505
Pröbock,6230252,Freigeist,22,205312,23,SpaceAgeSpaceHub,872613382,101551
joggerl der schreckliche,6906679,Dragonis,4798,741390,49,SpaceAgeSpaceHub,872305183,132116
-x- King Chris -x-,3307046,,,0,0,SpaceAgeTitan,872301380,179849
Tenzin2016,3172784,Woodys Bierstube,14569,1782649,97,SpaceAgeSpaceHub,871179537,109871
Leifr Eriksson,2925196,Jason der Grosse,18575,0,0,SpaceAgeSpaceHub,870176845,116406
horbinek,2312440,Die Arbeiter,635,1258337,89,SpaceAgeSpaceHub,867837930,128607
- Drake -,849781406,Die Händler,1661,6877581,405,SpaceAgeSpaceHub,867093109,183104
Gaugamel,851649671,Die Donnervögel,11511,3379291,351,SpaceAgeSpaceHub,866464181,173632
Lord Tirion Lennister,2332954,,,0,0,SpaceAgeJupiterMoon,866374705,231677
Viktor262,9727930,V.I.P.,25198,0,0,SpaceAgeSpaceHub,865939623,145917
Larryson,3660200,Blechbüchsenarmee,21590,872747,66,SpaceAgeSpaceHub,865879250,78908
Nevi,850951248,Yggdrasil,10153,4570218,472,SpaceAgeJupiterMoon,865827986,232968
TitanMerlin,9184239,Mucky´s Clan,13220,7013843,525,SpaceAgeSpaceHub,864087889,144586
Aurelia 107,10074028,,,0,0,SpaceAgeSpaceHub,864042988,256755
Lord Cyruss,7587044,,,0,0,SpaceAgeTitan,863866490,203557
Arimor 6719,849095578,Black Phönix,17642,1736777,71,SpaceAgeTitan,863469759,235861
Rosalinde die Starke,3985957,,,0,0,SpaceAgeTitan,863038664,197159
M8y-Gndan,4088157,Altenheim,19293,0,0,SpaceAgeSpaceHub,862648415,110570
Bärenmatze,851764931,Die Musketiere,6964,4400357,352,SpaceAgeJupiterMoon,862293927,165953
Solomon der Prächtige,2947190,,,0,0,SpaceAgeTitan,861254992,231950
kaso76,4107895,,,0,0,SpaceAgeVenus,860238697,403401
Socke6000,5801904,Die Flitzpiepen 🦄,20795,2987082,524,SpaceAgeAsteroidBelt,860185023,294148
Mitfreundlichenfüßen,7052581,Singleplayer United,24941,1512134,97,SpaceAgeTitan,859767793,236175
T.H.A.N.O.S,6596013,Frei und Freundlich,11817,2970082,233,SpaceAgeTitan,859571827,136638
gamblerEL,7858167,,,0,0,SpaceAgeSpaceHub,859013513,99784
Mohrihssan,3966658,Lebensbaum 🌳 🇺🇦,2894,0,0,SpaceAgeJupiterMoon,858821043,124428
hollyman100,850579200,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,3182918,428,SpaceAgeMars,857981086,330473
tribun123s,850308290,Lost Legion,19543,751806,18,SpaceAgeSpaceHub,857965080,74317
lump89,850817741,Frei und Freundlich,11817,461010,35,SpaceAgeSpaceHub,857797408,118701
Nimmersatt60,7226261,Astra 💫 Australis,20187,2817371,508,VirtualFuture,856490203,393325
kadeira,2312571,Freigeist,22,749361,40,SpaceAgeSpaceHub,855915119,112391
Dragon 147,7282202,Die 4 Musketiere UA,8902,0,0,SpaceAgeSpaceHub,855636704,61047
Master-iceman-hupe,4131829,Die Arbeiter,635,759105,97,SpaceAgeSpaceHub,854708194,129828
Muenstermann,7703113,Münsterland,24204,0,0,SpaceAgeTitan,854636429,204817
Corak,2925950,KEIN STRESS 🏖,14466,714620,59,FutureEra,853792145,345907
Löwine,8085400,🐉DragonRocker🏴‍☠️,7226,1136116,29,SpaceAgeJupiterMoon,853512914,165037
Red Eyes Dracu,2482215,🕊Gorgonen🕊,4888,2740600,252,SpaceAgeSpaceHub,853512040,76048
Imbiss Bronko,8524617,,,0,0,SpaceAgeTitan,853372721,188147
Robbytoppy,8577416,Ü 50-OHNE PFLICHTEN,7652,38350,0,SpaceAgeSpaceHub,852751810,133969
W4lker,7811669,FGB🌹,21516,1323455,53,SpaceAgeSpaceHub,851394482,108628
Ennrode die Gute,849775917,🐉DragonRocker🏴‍☠️,7226,792870,55,SpaceAgeJupiterMoon,851041335,174224
baba123,8981168,Bravehearts,16086,1206450,2,SpaceAgeSpaceHub,848194396,163118
Amarinta,5085784,,,0,0,SpaceAgeTitan,847817291,206907
Leander 928 der Mächtige,851265755,*Just for Fun*,1181,4649578,471,SpaceAgeTitan,847749770,241571
zaphod beeblebrox 42,4440687,,,-207845,36,SpaceAgeTitan,847681080,172651
juergenp 65,6458414,Stern des Südens,11150,2844009,255,SpaceAgeSpaceHub,847108290,56368
samsung 59,3402905,ρℓαуιηg αηgєℓѕ,92,1634041,186,SpaceAgeJupiterMoon,846676242,200615
Beste 2,851685949,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,3264316,229,SpaceAgeMars,844612149,311564
tinakite,8003950,Dragon Riders,159,2113140,326,SpaceAgeVenus,843262598,244422
Eifelfürst,9891341,Helden der Birne,5088,1453112,166,SpaceAgeMars,842978322,263727
Oberbefehlshaber Hartmut,849168687,*Die Weltenbummler*,6865,4395290,355,SpaceAgeSpaceHub,841975436,98471
Ratan der Weise,8172449,*Die Weltenbummler*,6865,4187736,76,SpaceAgeJupiterMoon,841075785,280049
Tini die Kriegerische,3251029,,,0,0,SpaceAgeTitan,840534660,268483
Annofrau2015,7960717,Kommune,5397,3011221,352,SpaceAgeMars,839195457,270177
Sonora,850531655,Taj 🕌 Mahal,16562,1037153,27,SpaceAgeVenus,837005070,294868
Thenar,9676145,Freie Hansestädte,33,0,0,SpaceAgeSpaceHub,835591994,221488
Höngger,4649143,Freiheit 🕊️,894,2095202,240,SpaceAgeTitan,834069315,180734
Surania aus Tule,5099328,🇮🇱Sitara🇺🇦,4988,0,0,SpaceAgeAsteroidBelt,833438655,264804
Peter1106,850001037,Frei und Freundlich,11817,1631771,158,SpaceAgeTitan,832921357,137335
sp4wn,2484841,Winterschlaf,22140,0,0,SpaceAgeJupiterMoon,831801251,201170
Hippolyta 1644 der Löwe,4492908,Die Händler,1661,2048936,53,SpaceAgeTitan,831479555,221159
Wahl Braunschweiger Jr.,2780655,,,0,0,SpaceAgeTitan,831465118,167714
Andrew I,810087,Freie Hansestädte,33,364697,47,SpaceAgeJupiterMoon,831447681,148072
Mumpitz der Große,4039312,Helden der Birne,5088,127873,5,SpaceAgeTitan,831407025,174441
LöwenherzHarry2,6799131,Wespenrentner,23331,0,0,SpaceAgeTitan,831133603,194174
Methos80,5960242,Wölfe von Angmar,1663,0,0,SpaceAgeJupiterMoon,830012975,222231
v. Westfalen der Gejagte,7669712,Templer of Baal,9926,1440583,68,SpaceAgeSpaceHub,829835611,148045
Bundesbibo,5773656,Dragonis,4798,0,0,SpaceAgeTitan,829011234,164342
wowif007,5099082,Mosel Götter,18118,156120,0,SpaceAgeSpaceHub,828544968,100076
veryon der schreckliche,7583642,,,0,0,SpaceAgeJupiterMoon,826669990,200454
Samson der Coole,9936740,Freigeist,22,1083996,15,SpaceAgeTitan,821663471,184161
Knopfi der Grosse,3731684,ρℓαуιηg αηgєℓѕ,92,6463625,336,SpaceAgeTitan,821414295,177234
Ritter-Peter,3442227,,,365305,5,SpaceAgeSpaceHub,821156488,176106
jil75,849398277,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2390337,417,SpaceAgeMars,821065333,394306
Neoice,850558446,Simply Irresistible,20073,673576,45,SpaceAgeJupiterMoon,820074125,175109
wolf1908,2317330,Nebenwelten,3983,0,0,SpaceAgeAsteroidBelt,820041775,301077
Dieros9001,8669817,Legati Minervae,13956,0,0,SpaceAgeTitan,819094605,192289
Teutox der Erste,848968304,nur so,3050,2505914,36,SpaceAgeSpaceHub,818456210,66779
19cappa81,5217523,ρℓαуιηg αηgєℓѕ,92,530732,43,SpaceAgeTitan,818203653,215627
King Wacker,850288186,Von der Insel,8427,5916657,603,TomorrowEra,817405682,568155
Meisterwirt,5197137,Dragonis,4798,1105209,116,SpaceAgeSpaceHub,816511572,136574
kinggeorg,8597115,Goats of Sparta,10522,4984,1,SpaceAgeTitan,816230366,172155
Terminator der zweite,5286837,Freigeist,22,77387,28,SpaceAgeTitan,813756050,87445
dakinis,5489725,,,0,0,SpaceAgeTitan,813123720,200788
Aurelian123,5770202,Legati Minervae,13956,0,0,SpaceAgeSpaceHub,813020834,148261
Bagpipe,3136567,Bag-Piper,1609,3503528,528,SpaceAgeAsteroidBelt,812944479,181634
Listiger Kojote,9704833,꧁ Barrelhouse no7 ꧂,16609,701295,87,SpaceAgeTitan,812441687,208886
Thoreber,5772175,Einsteiger,22389,6141422,415,SpaceAgeSpaceHub,811151146,182500
J*O*K*E*R,5640382,nur so,3050,156630,0,SpaceAgeSpaceHub,810486391,121177
Icemann2.0,851191098,Horde 🕊🇺🇦,3441,159655,24,SpaceAgeSpaceHub,810204614,161552
Yanisa,760115,🐉DragonRocker🏴‍☠️,7226,1856643,141,FutureEra,808505842,346550
Deadly Penguin,848892864,,,0,0,SpaceAgeTitan,806867384,222362
First Strike x,9732188,Klein aber gemein^^,24078,2476935,279,SpaceAgeJupiterMoon,806277841,194313
Gustav I Leo,3162054,Shadow Hunter,17937,2604701,329,SpaceAgeMars,805587322,205298
Phily,9510834,Das schwarze Auge,124,1882235,32,SpaceAgeSpaceHub,804918486,163411
Dark Venom,5075659,😇Engel+Strategen🈲,60,40140,16,SpaceAgeSpaceHub,804683769,107663
HeMa1,849467815,Kommune,5397,1069621,91,SpaceAgeTitan,804465102,145293
Cicero der Schlaue,850190005,,,0,0,VirtualFuture,804460836,212272
Bujakascha89,9138587,,,0,0,SpaceAgeVenus,804148859,282508
Schimmelpilz,3006878,Rumtreiber,23529,0,0,SpaceAgeVenus,803160118,224975
Fetze,852150174,🌟Gilead🌟,3165,6458907,637,SpaceAgeSpaceHub,801587405,153326
Mjölnir der erste,849629463,Nur Spielen,15660,2031738,170,SpaceAgeSpaceHub,800709155,119927
Romy Hüpferle,10321889,Frei und Freundlich,11817,3776021,346,SpaceAgeVenus,800556186,193970
Ulrich III,2783796,Spiel_Pause.,23149,287620,14,SpaceAgeSpaceHub,799735344,131810
GreatSirLanselot,852255525,⬆️UpGrade*,25718,8795938,503,SpaceAgeVenus,798513591,218904
RAULdeSOUZA,850694397,🥇 Neuaufsteher 🥇,12806,1149379,137,FutureEra,798259127,490140
Aithienne,2348678,🕊Gorgonen🕊,4888,4004498,390,SpaceAgeSpaceHub,798187679,133078
Tule,2710476,Black Phönix,17642,2443820,165,SpaceAgeVenus,798112213,172743
khirbet,2594706,,,0,0,SpaceAgeTitan,797288188,127501
Haleu3,10550492,🕊 Grenzgänger 🕊,12219,1858342,113,SpaceAgeSpaceHub,797085239,124731
Freddy Harley,9047994,Ü 50-OHNE PFLICHTEN,7652,5973062,536,SpaceAgeSpaceHub,796372974,162603
LadyBrightEyes,8176336,Black Phönix,17642,2065431,75,SpaceAgeSpaceHub,796337236,124938
RaDi der Erbauer,2347611,,,0,0,SpaceAgeSpaceHub,796071925,125705
Zar Karl I.,850529430,,,0,0,SpaceAgeTitan,795840632,267732
Gallean der Wissende,9610329,Stern des Südens,11150,11349385,688,SpaceAgeTitan,795776111,160228
Steinwühler,850051968,Fairy Trade,68,5997156,456,SpaceAgeAsteroidBelt,795738180,281622
Titan-X,6808831,🇺🇦 Friedliche Händ,862,2754340,34,SpaceAgeSpaceHub,795646870,132443
sLiCKeR der Gütige,6187738,🥂 No Duties 🍻,22233,0,0,SpaceAgeJupiterMoon,795217424,212999
Dubkai,8792000,,,0,0,SpaceAgeTitan,794788055,194379
Peacewarrior77,2876473,Die Muskeltiere,1276,919384,113,SpaceAgeSpaceHub,794673124,120141
Marius der Ewige,3782370,Dragon Riders,159,3670981,340,SpaceAgeSpaceHub,794182594,124597
derlaibacher,10490801,Carolus Magnus,12592,697478,247,FutureEra,793939887,310873
RoenRado,850022240,,,0,0,SpaceAgeJupiterMoon,793081335,212246
Nimwen,3752419,Ancients,12870,0,0,SpaceAgeAsteroidBelt,793045322,239166
Adlerone der l.,7718028,Götterbande,3358,1767911,42,SpaceAgeSpaceHub,792051709,126827
Mr Zissou,849069001,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,1975869,158,ArcticFuture,791000048,382034
mimi623,850590652,Knights of Asgard,6,4144856,319,SpaceAgeJupiterMoon,790821470,237544
Scholle007,8671003,Frei und Freundlich,11817,568161,41,SpaceAgeSpaceHub,790157824,99967
Hazard,9804124,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,1348656,163,SpaceAgeAsteroidBelt,790135849,165336
domdegrande,851739513,🕊 Quo Vadis 🕊,2017,3011626,291,SpaceAgeVenus,790019493,224139
Nike 688 die Gesegnete,8538240,🌹Spielen zum Spaß🌷,6977,8003027,457,SpaceAgeSpaceHub,789625959,105166
Vogelfeder,6112210,Urgestein,11095,0,0,SpaceAgeTitan,789209081,151482
TomDragon,852348923,Taj 🕌 Mahal,16562,1671038,98,OceanicFuture,789162060,381836
Louis van Pale,849938380,Spassecke,7428,3562279,280,SpaceAgeAsteroidBelt,787689878,249735
Erik der Schwede,2692621,Die Bewahrer,447,1457503,72,SpaceAgeSpaceHub,786799123,53218
Aud Stjal,852587320,Godan daginn,21415,6243346,543,SpaceAgeAsteroidBelt,786073914,157929
MCFE,10246265,Zornroeschen,23905,1033150,152,SpaceAgeTitan,784355698,216561
Kleinnetzer,10174582,Spaß und Handel,12794,565857,64,SpaceAgeSpaceHub,784279812,105247
derdenHebelnichtzieht,849070897,,,0,0,SpaceAgeSpaceHub,784137733,172572
kleineshaus,4622188,meineruh,25157,0,0,SpaceAgeSpaceHub,784096409,139486
Dhaulagiri8167,2331231,Frei und Freundlich,11817,393630,0,SpaceAgeSpaceHub,782048122,103129
Schmiseng,2070598,Ancients,12870,0,0,SpaceAgeTitan,781053227,225812
HeiligerSchnauzer,4829498,Die Bruderschaft,10326,1845160,32,SpaceAgeSpaceHub,780390995,96372
Sophokles 719 der Gütige,5350470,Das Grauen,2677,1215869,102,SpaceAgeSpaceHub,780337615,174812
Tombom von Gara Gen Tor,8964900,Amis Krümel,24024,0,0,SpaceAgeTitan,778194049,179233
Lars der Große193,5614747,,,0,0,SpaceAgeTitan,777190934,157756
Nitroglycerin,6917338,,,0,0,SpaceAgeJupiterMoon,776643347,252612
kstanger,2597353,Freigeist,22,455353,41,SpaceAgeTitan,776485928,122654
Arno Nym,10022356,Hoch_die_Tassen,15464,8053423,1207,VirtualFuture,776394685,285376
-Ted-,848905024,Next Generation,16,368625,10,SpaceAgeSpaceHub,774472834,201920
Ritter der Kokosnüsse,5796608,Die EISERNEN,6835,410603,44,SpaceAgeSpaceHub,773930699,77121
Avitus 400,8016491,Black Phönix,17642,5788646,393,SpaceAgeJupiterMoon,772039244,158539
Unbeatable Nightmare,850019248,🐉DragonRocker🏴‍☠️,7226,753769,77,SpaceAgeVenus,772031795,300244
Reiner Zufall 22,1400164,,,0,0,SpaceAgeSpaceHub,771917906,196140
Roddy291170,9459320,Dragon Riders,159,2118584,216,SpaceAgeVenus,771803938,195331
Rökkva die Dunkle,851810570,🔥 Feuersterne ⭐️,13890,1819475,447,FutureEra,771183209,365574
DoUrden,849267547,,,0,0,SpaceAgeTitan,771017054,288136
wotano,2332527,,,0,0,SpaceAgeSpaceHub,770621467,70551
Manu19099,849551786,,,0,0,SpaceAgeTitan,770560435,214062
William 734 der Gnädige,9677932,,,0,0,SpaceAgeSpaceHub,769529900,113636
Alisabeth die Gütige,9230420,ρℓαуιηg αηgєℓѕ,92,3066019,808,OceanicFuture,769178843,311504
Nike 1,5452514,🔥 Feuersterne ⭐️,13890,4974361,342,SpaceAgeJupiterMoon,768287185,181743
Majestix vom Erfttal,3944647,Nordeifeler,4530,337950,17,SpaceAgeSpaceHub,768262371,44151
Domitia 1818 die Jägerin,851043973,Frei und Freundlich,11817,2845878,786,FutureEra,768237909,405801
Jackle Parkmann,10198439,,,0,0,SpaceAgeTitan,767249058,178692
Ravnar der Schwarze,851892017,🔥 Feuersterne ⭐️,13890,3594471,351,FutureEra,767090765,378481
Derfel King,850677307,,,0,0,SpaceAgeJupiterMoon,766395497,212243
steffkopf die coole,4959616,Die freien Völker,267,727350,62,SpaceAgeSpaceHub,765854139,142969
Andre070,849069810,,,0,0,SpaceAgeJupiterMoon,764822645,226206
Kopedo,2389073,😇Engel+Strategen🈲,60,574571,46,SpaceAgeSpaceHub,763844843,111692
Elektra 330 die Mächtige,3762816,Bitcoin,9434,0,0,SpaceAgeMars,762970133,325233
Metze der Erste,10410179,Frei und Freundlich,11817,4201010,458,SpaceAgeSpaceHub,762750122,142605
404N0TF0UND,852591027,Kommune,5397,3467378,197,SpaceAgeAsteroidBelt,762565477,210881
mavie is ghz67,851259496,Eulenspelunke,25730,2211095,279,SpaceAgeTitan,762172044,175040
Lexie,851915880,Die Arbeiter,635,693192,30,SpaceAgeAsteroidBelt,762154288,191905
Macan GTS,2319090,Das schwarze Auge,124,4561117,372,SpaceAgeJupiterMoon,761278636,67517
Unigator,848912490,Uni´´Gilde,22289,531062,69,SpaceAgeSpaceHub,758889005,182814
Blume53,9483620,Himmels Reiter,5719,1512916,135,SpaceAgeSpaceHub,758415411,180252
Michael von Deschain,3830257,🌟Gilead🌟,3165,2130641,246,ArcticFuture,757057194,482979
Uthret von Schattenburg,8364377,,,0,0,SpaceAgeSpaceHub,756645623,144472
Nibor1211,3755302,Harleywood,20869,278065,12,SpaceAgeSpaceHub,755513732,160114
Volker I.,849556616,,,0,0,OceanicFuture,753956430,540802
Phitor,852054833,Hamburger Hanse,8586,1489438,295,SpaceAgeMars,752861365,243344
Wurmbi,9410375,,,0,0,SpaceAgeTitan,752597157,157607
sl33pyLupin,9041888,,,0,0,SpaceAgeSpaceHub,752308510,162888
affenjunge13,4125371,🕊Frodos Freunde🕊,18707,101364,12,SpaceAgeSpaceHub,750996860,148851
KarlOvackoKingDingeling,10238159,Scheiß da Hund drauf,24045,428395,10,SpaceAgeSpaceHub,750887490,163634
Baxmann88,851716211,Black Phönix,17642,4875123,667,SpaceAgeVenus,750372790,192946
Rettbär,10126154,,,0,0,SpaceAgeSpaceHub,749464893,164528
Werner neu,4672085,🐉DragonRocker🏴‍☠️,7226,773407,64,SpaceAgeSpaceHub,748810072,129537
Serval Savan,9940181,,,0,0,SpaceAgeTitan,748290659,163234
Anshinsan,851079635,Hamburger Hanse,8586,1368436,193,SpaceAgeAsteroidBelt,744871046,264516
Vivika,2162612,Holidaycamp,14494,3649166,270,SpaceAgeVenus,744473571,129793
Joe die Mücke,8609547,Die Arbeiter,635,704513,152,FutureEra,744397640,376717
Schwarzwaldhexe,7142369,Krähennest,11372,0,0,SpaceAgeSpaceHub,744127135,137017
RMODE,5337262,Art of War,7,0,0,SpaceAgeSpaceHub,743358130,119318
Lord Simon92,2563866,D. Unerschrockenenᵁᴬ,13198,779380,32,SpaceAgeSpaceHub,742906500,84629
roeder01,7744410,Dragon Riders,159,2112587,149,SpaceAgeVenus,740685313,147279
hitecc,9176527,,,0,0,SpaceAgeSpaceHub,739163644,146147
Freifrau Jo,850600096,Herz aus Gold,22417,1942365,166,SpaceAgeSpaceHub,738715613,94593
TitusMaxus,3930079,Hessian Dragons,109,183421,54,FutureEra,738683514,392685
Hanswurscht 123,2902450,Spaß und Handel,12794,2059912,155,SpaceAgeSpaceHub,738569556,85700
Samuel der Jäger,4370354,,,0,0,SpaceAgeTitan,738059655,171521
Clair Delune,4910557,Maison de la lune,17710,1101517,73,SpaceAgeSpaceHub,737172275,102508
neilyounginfo,850645842,Insane Guardians,18918,2583953,322,SpaceAgeSpaceHub,736763783,170862
Vortigern 168 der Weiße,2841426,,,0,0,SpaceAgeTitan,736680124,175632
Triplexus 03,5199253,,,0,0,SpaceAgeTitan,735354216,150095
Hanks27,7874859,Kommune,5397,2778623,155,SpaceAgeJupiterMoon,734178815,149024
Bertl der 6,849281636,Spaß_am_Spiel,20137,4518392,302,SpaceAgeTitan,733253796,218622
Kordelius der Jäger,2709321,nord,23869,0,0,SpaceAgeSpaceHub,731604965,151013
Sun Tse,850175162,,,0,0,SpaceAgeTitan,730879475,187467
Julian 773 der Düstere,849382559,Wirsindwiederda,18235,6016885,406,SpaceAgeSpaceHub,730777087,87098
max198919,462734,FunFighters,3537,0,0,SpaceAgeJupiterMoon,730309033,202844
Gizmos Ghost,7835264,KEIN STRESS 🏖,14466,2799387,469,SpaceAgeVenus,729025370,258884
Neras,851969467,Die Händler,1661,762701,82,SpaceAgeAsteroidBelt,728558639,170746
alface,851253150,Vagabund,21755,4566373,565,SpaceAgeAsteroidBelt,727426330,235334
Alter Schwede 2021,2904785,Die kleinen Strolche,7563,3156216,475,SpaceAgeAsteroidBelt,726972515,175207
Imperator Rex,850421643,Gallifrey1,19681,398640,49,SpaceAgeSpaceHub,726581874,99477
Brat Putt,3518065,Fairy Trade,68,0,0,SpaceAgeSpaceHub,724623674,81701
Erik 698 der Weise,7313827,One,4953,0,0,SpaceAgeSpaceHub,724444458,121076
Rigoberto1983,7870132,,,0,0,SpaceAgeJupiterMoon,724382388,246347
grazyflo,850576474,Keine Pflichten,13551,3635404,223,SpaceAgeSpaceHub,724240063,72242
Kitsune.,850631703,Yggdrasil,10153,8054262,470,SpaceAgeTitan,723752906,169602
Awg2019,9801075,Yggdrasil,10153,3416500,581,ArcticFuture,723727365,334522
AdrianDerWeise,849625130,Die Relaxten,7643,0,0,SpaceAgeSpaceHub,723488618,130958
Radikus91,8732135,,,0,0,SpaceAgeTitan,723249087,163701
tobsi26,3980246,Barbarossa,957,555440,33,SpaceAgeJupiterMoon,723048735,116066
Yamiramausi,849705991,Taj 🕌 Mahal,16562,3846128,525,SpaceAgeMars,722250890,316850
Conqueror-AUT,5926887,,,0,0,SpaceAgeJupiterMoon,721149053,241724
Der-Wilde,2444107,Freigeist,22,116760,11,SpaceAgeSpaceHub,720911386,104609
Elektra 197 die Rächerin,2709998,,,0,0,SpaceAgeTitan,720389430,154800
Santa Clown,3269756,,,0,0,SpaceAgeJupiterMoon,719368634,278952
boroc,6788745,Only Ronin`s,17616,0,0,VirtualFuture,718840574,327654
RABAKA,6489998,SHK,24411,0,0,SpaceAgeSpaceHub,718247733,152139
mona lisa 55,849069517,Black Phönix,17642,1585915,570,FutureEra,716707495,557718
MCBrummi,1113955,Spaß und Handel,12794,3058929,404,SpaceAgeAsteroidBelt,716444260,219834
-Olympia-,7893976,Weisse Rose,6843,291060,0,SpaceAgeTitan,714598361,133903
