name,player_id,guild_name,guild_id,points_change,battles_change,era,points,battles
Berlin6136,623874,👑 Annodazumal 👑,4103,4994732,340,SpaceAgeSpaceHub,1919102842,354189
Zivilisierer,5554780,Frei und Freundlich,11817,11642369,657,SpaceAgeJupiterMoon,1915239404,516180
Grelimir,9890547,🕊 Quo Vadis 🕊,2017,10170534,718,SpaceAgeSpaceHub,1914787601,324717
Raencher,6719793,🥇 Neuaufsteher 🥇,12806,3586173,166,SpaceAgeSpaceHub,1911432734,243341
Kong5,9393074,KEIN STRESS 🏖,14466,16937700,150,SpaceAgeSpaceHub,1907051788,437662
pit0306,849857837,Orcas,5300,6266138,494,SpaceAgeSpaceHub,1906636457,329180
Hivetown,5929229,Dragonis,4798,1771999,45,SpaceAgeSpaceHub,1903865184,243013
Arcti,9676105,Outsiders,343,7147717,570,SpaceAgeSpaceHub,1898939882,317938
-jonas-,849275474,,,0,0,SpaceAgeSpaceHub,1897613000,375126
ErichT,3497820,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,4146488,357,SpaceAgeSpaceHub,1896290507,243462
Sonic one,5385256,Kommune,5397,8557129,400,SpaceAgeSpaceHub,1895855472,292850
Gripho,851563473,Die Flitzpiepen 🦄,20795,7370435,477,SpaceAgeTitan,1895305712,408112
MadMaxMonster,6166596,Dragonis,4798,3617710,129,SpaceAgeSpaceHub,1891793426,233050
VerzauberteAnne,5838964,FunFighters,3537,6175361,549,SpaceAgeVenus,1885148207,734776
goldengirl69,7873786,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2841031,82,SpaceAgeJupiterMoon,1884608480,392073
Caesar 88888,851323426,Helden der Birne,5088,1280288,21,SpaceAgeSpaceHub,1883656046,310740
Lilly C,3962016,Weisse Rose,6843,27748,11,SpaceAgeSpaceHub,1883239502,250810
Hans Durstig der Breite,9992463,Freigeist,22,7205273,354,SpaceAgeTitan,1880740156,499364
Kanzler Hoschi,7722357,☠️NeverNight☠️,10520,5245205,404,SpaceAgeTitan,1880227076,386973
HN48,8893845,Only Ronin`s,17616,4311992,98,SpaceAgeSpaceHub,1876445633,163701
RudgerHH,4740655,Armed Apes,1671,0,0,SpaceAgeTitan,1873167375,615393
manni 13,8689330,ρℓαуιηg αηgєℓѕ,92,6605569,461,SpaceAgeSpaceHub,1872777333,334305
Fichte,8435549,Hessian Dragons,109,14323094,586,SpaceAgeSpaceHub,1868092849,234591
Viatoris,8075817,Die Flitzpiepen 🦄,20795,4214316,941,FutureEra,1864153972,1112474
Tank,851132175,No Pain,25648,10286839,364,SpaceAgeSpaceHub,1861412094,339490
Ritter Rastlos,849924282,Force of Nature,21629,3862700,203,SpaceAgeSpaceHub,1858388732,356755
Projekt-XJ,852356578,Kommune,5397,28204438,485,SpaceAgeTitan,1856917349,428178
Ele***,852185817,𝖁𝖆𝖑𝖍𝖆𝖑𝖑𝖆,22349,11321293,380,SpaceAgeSpaceHub,1853532521,331785
Valdas der Große,6441693,FunFighters,3537,5465081,333,SpaceAgeSpaceHub,1851705878,375018
AlexSchub,2599467,Die Karawane,20,3534581,215,SpaceAgeSpaceHub,1849856115,313511
xXxBockixXx,852022413,Outsiders,343,12083829,556,SpaceAgeTitan,1849016030,522809
MacGyver8019,10676205,ρℓαуιηg αηgєℓѕ,92,10992727,383,SpaceAgeSpaceHub,1845705937,378068
Wall-E,850399871,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,11859237,531,SpaceAgeSpaceHub,1844699686,356309
Torral,9543639,Flow,14578,8348928,438,SpaceAgeSpaceHub,1843174055,313118
Sunnly,7751667,,,0,0,SpaceAgeSpaceHub,1842472269,467418
TheDeath1994,2784138,ρℓαуιηg αηgєℓѕ,92,2932622,242,SpaceAgeTitan,1842277305,321470
Annumilonde,849523427,Yggdrasil,10153,10491799,559,SpaceAgeSpaceHub,1841392654,290337
Suanebo,10451229,😇Engel+Strategen🈲,60,2956386,351,SpaceAgeSpaceHub,1840592382,391396
Carmi,2835541,,,0,0,SpaceAgeSpaceHub,1839985487,464941
Kamkiriad,6918656,🔥 Feuersterne ⭐️,13890,1298303,59,SpaceAgeSpaceHub,1839252626,354133
Kaminek,6251506,borussia,7472,0,0,SpaceAgeTitan,1836917652,489705
Archimedes 5319 der Löwe,7987955,Fairy Trade,68,15018910,1356,SpaceAgeSpaceHub,1835886115,306171
Kiem,8507702,🐉DragonRocker🏴‍☠️,7226,1704644,58,SpaceAgeSpaceHub,1833405982,622686
monkeshof,10336164,KEIN STRESS 🏖,14466,7001105,315,SpaceAgeSpaceHub,1831509646,290632
walkyre1972,7980919,ρℓαуιηg αηgєℓѕ,92,1476524,60,SpaceAgeSpaceHub,1830406801,333727
Bandai,5056466,🌍Weltkontor🌎,5204,3330630,265,SpaceAgeSpaceHub,1829707855,363926
Franziskus27,849793381,Bravehearts,16086,5209667,488,SpaceAgeSpaceHub,1828541549,365037
Sonnensohn,10541073,Die Tavernenhocker,4833,3187664,283,SpaceAgeSpaceHub,1828148519,288926
Sleier82,9342404,,,0,0,SpaceAgeSpaceHub,1826331650,407427
TeutatesLipsia,4034326,FunFighters,3537,2467655,200,SpaceAgeTitan,1824376386,241042
Meg07,850440326,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,11153265,797,SpaceAgeTitan,1822428296,476637
sonnenhalb aus dem tal,6134914,,,0,0,SpaceAgeSpaceHub,1820506570,436814
Harsesis,9926921,Kommune,5397,6667101,114,SpaceAgeTitan,1819297546,399720
Vermummter,4135938,🤘🍻Biergarten🍻🤘,19939,561420,0,SpaceAgeSpaceHub,1816212543,305233
Uwe H. Richard,8511884,Die Bruderschaft,10326,387823,35,SpaceAgeSpaceHub,1815555927,334400
HarveyPsy,3407897,Neu-Drachenfels,11825,2031565,94,SpaceAgeTitan,1811740261,396003
Sedi,849719245,D. Unerschrockenenᵁᴬ,13198,17116451,448,SpaceAgeSpaceHub,1811349692,446853
Harry der Kleine,9994794,Die Tavernenhocker,4833,5016300,586,SpaceAgeSpaceHub,1810851738,300766
Tomspom,850309663,Dragon Riders,159,8647055,611,SpaceAgeSpaceHub,1809898850,220950
Lord Hune,6729243,FunFighters,3537,1503361,230,SpaceAgeTitan,1809711847,257217
0nkelt0m,4161627,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,1005486,83,SpaceAgeSpaceHub,1809519132,265876
King Edward,9769635,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,6287947,152,SpaceAgeSpaceHub,1808690477,244112
Nordostlicht,849721179,Yggdrasil,10153,6014774,645,SpaceAgeTitan,1807644475,383233
Rincewind63,9181001,DNA.,211,2097052,226,SpaceAgeSpaceHub,1804915842,326303
Charming Khaled,9427302,,,0,0,SpaceAgeTitan,1803195487,643951
Sandra F,850645109,Rising Crown,3780,2552140,257,SpaceAgeSpaceHub,1798007581,322787
Claudia von Stern,8854768,⚔Orden des Nordens⚔,11768,4664060,433,SpaceAgeSpaceHub,1792108742,271902
Undine14,4121330,Frei und Freundlich,11817,1824947,157,SpaceAgeSpaceHub,1791146704,277720
Barney61,850139535,Singleplayer United,24941,5454384,605,SpaceAgeSpaceHub,1786405972,250648
-Silke-,8508617,Shadow Hunter,17937,10713286,468,SpaceAgeSpaceHub,1782323530,406968
Geoffrey 519 der Listige,6550035,Legati Minervae,13956,7703074,377,SpaceAgeSpaceHub,1774441419,280849
jsds,2748026,desra,10803,8819959,885,SpaceAgeSpaceHub,1773096285,271256
eotsh,5962551,,,0,0,SpaceAgeSpaceHub,1771236184,381859
kema3,10268702,Die Fantastischen 3,13797,21060224,1192,SpaceAgeTitan,1769525733,342766
FloBine,6199104,Fighting Porcupines,22345,6563183,755,SpaceAgeSpaceHub,1763077983,387155
cbu4711,600463,Frei und Freundlich,11817,1149835,27,SpaceAgeSpaceHub,1762645254,272469
Schullik 1337,6324689,,,0,0,SpaceAgeTitan,1760798349,438079
Awembe,850021044,Die 4 Musketiere UA,8902,7943038,640,SpaceAgeSpaceHub,1760365204,311890
Matriarch,849564175,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,1495505,36,SpaceAgeSpaceHub,1760200106,380696
Erforce One,849828830,,,0,0,SpaceAgeTitan,1758724845,529301
erlkeiser,3515835,Die wilden Kämpfer,2555,4690919,424,SpaceAgeSpaceHub,1754290990,350473
silly71264,5439903,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,8112145,876,SpaceAgeTitan,1752068262,448484
Strissinator,3374506,,,0,0,SpaceAgeSpaceHub,1748458391,368318
M10ario,7410854,Insane Guardians,18918,14074890,604,SpaceAgeSpaceHub,1747409148,323246
Herbert Der Weiße,10421056,🌟Gilead🌟,3165,7234055,348,SpaceAgeTitan,1747137151,461952
CTKurt,7762100,Outsiders,343,10564228,581,SpaceAgeSpaceHub,1744489789,291961
mad-professor,3928180,,,0,0,SpaceAgeSpaceHub,1743726362,339108
Destinatorrr,9484855,Force of Nature,21629,331592,155,SpaceAgeSpaceHub,1743459505,299806
Hmpf der WudriHudri,850878261,Taj 🕌 Mahal,16562,6349047,657,SpaceAgeTitan,1740609760,408139
Da-Snake,5574661,Die Musketiere,6964,4182291,116,SpaceAgeSpaceHub,1740389227,289219
Aja Maya,1379113,Schwarze Engel🕊,4132,4843893,469,SpaceAgeSpaceHub,1739784522,284845
Heiler123,9174807,,,0,0,SpaceAgeSpaceHub,1738571933,399460
wendy001,8213399,Insane Guardians,18918,6511092,691,SpaceAgeSpaceHub,1738438708,352600
McKlappstuhl,9725429,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,1167129,182,FutureEra,1736871541,750939
Rico the Great,850834248,ρℓαуιηg αηgєℓѕ,92,5962056,706,SpaceAgeSpaceHub,1735578603,345749
chrikobo,942739,Blaze of Glory,36,659020,26,SpaceAgeSpaceHub,1735113498,244005
Arminius der Blaue,851819221,Rising Crown,3780,4103335,363,SpaceAgeSpaceHub,1733009499,265614
Manowar 43,3279527,Helden der Birne,5088,2017735,20,SpaceAgeSpaceHub,1732356513,254756
Honorius 391 der Gütige,5173682,Black Phönix,17642,9580142,900,SpaceAgeJupiterMoon,1732061611,419931
HerrEmausS,3926470,Die Händler,1661,1239827,48,SpaceAgeSpaceHub,1731298354,246388
Eisvogel8585,7344873,Die Flitzpiepen 🦄,20795,10595686,646,SpaceAgeSpaceHub,1731123666,265413
Hägar der Schreckliche x,4795116,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,4224337,175,SpaceAgeSpaceHub,1729807333,357973
Lbox,3530951,Dragonis,4798,4013693,385,SpaceAgeSpaceHub,1729011636,174421
Umpire,848914703,D. Unerschrockenenᵁᴬ,13198,9682080,513,SpaceAgeTitan,1726512631,397658
David Herfort,851289621,Dragon Riders,159,0,0,SpaceAgeSpaceHub,1724227205,314223
Vespasian 1329 der Jäger,8132152,DTH just for fun,6840,526617,40,SpaceAgeSpaceHub,1723257068,434115
Sven I Gabelbart,10468324,,,0,0,SpaceAgeTitan,1721370191,455927
Ugh die Gurke,2323732,Children of the Dark,10,5416863,554,SpaceAgeSpaceHub,1713524143,304295
opi66,5547380,Handel & Wandel,4033,0,0,SpaceAgeSpaceHub,1712365776,335206
Tiger 27,8712035,Lebensbaum 🌳 🇺🇦,2894,451975,20,SpaceAgeSpaceHub,1711099214,349339
andy der racheengel,8478817,Längerer Urlaub,25463,1482015,126,SpaceAgeTitan,1710550660,471737
Gandalf181,849052085,Outsiders,343,3932998,625,SpaceAgeVenus,1705071381,629300
Aramis de Silva,3101357,FunFighters,3537,13659568,532,SpaceAgeSpaceHub,1704932879,394094
Yareya,6586852,Next Generation,16,5327042,392,SpaceAgeSpaceHub,1703108158,170237
Der Reinemacher,2598450,,,0,0,SpaceAgeJupiterMoon,1697627686,530142
.Jinx.,5725772,Only Ronin`s,17616,5324331,558,SpaceAgeSpaceHub,1695796115,219509
0ptimat,8108554,ooo twine ooo,3890,8230058,298,SpaceAgeSpaceHub,1692699490,257041
schneiderin,5734575,,,0,0,SpaceAgeTitan,1691354486,399743
xela11,8361386,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,3931103,464,SpaceAgeSpaceHub,1686907330,357727
Till890,3299589,Rising Island 🏝,8070,0,0,SpaceAgeSpaceHub,1682254728,460368
Gitanius,2323785,Death Punch,1546,4230328,560,SpaceAgeTitan,1681065753,350354
Vogedo,9523627,Astra 💫 Australis,20187,9520928,868,SpaceAgeTitan,1677693324,307070
SirMikel17,4722997,Next Generation,16,8536504,250,SpaceAgeSpaceHub,1677152756,233402
gittaa,1089703,TORTUGA   🕊,17,2966728,255,SpaceAgeSpaceHub,1676589803,305566
Colonel Hapablap,2347214,Freigeist,22,2951604,142,SpaceAgeSpaceHub,1676302617,308826
Exellent,8022665,,,0,0,SpaceAgeTitan,1671602991,514627
Pusat X.,849198071,FunFighters,3537,7139907,202,SpaceAgeTitan,1671129717,451658
Leadek,422021,🐉DragonRocker🏴‍☠️,7226,1085627,85,SpaceAgeSpaceHub,1670693162,329950
luckypet,9681725,FunFighters,3537,13505397,562,SpaceAgeSpaceHub,1670256492,338999
FeurigerFreed,3266645,Die freien Völker,267,0,0,SpaceAgeSpaceHub,1668041734,364122
SaPhYr der Gottlose,3604382,Weisse Rose,6843,754258,70,SpaceAgeSpaceHub,1662801505,306586
Speedy Gonzales der 1.,850939459,ρℓαуιηg αηgєℓѕ,92,13303060,393,SpaceAgeTitan,1661841288,481097
Hummelbine,2333094,DNA.,211,3904525,444,SpaceAgeSpaceHub,1661575286,259257
Yuri Chan,9086296,Helden der Birne,5088,691946,34,SpaceAgeTitan,1660442588,292309
Vilgerson,7446640,FunFighters,3537,4464225,53,SpaceAgeSpaceHub,1660055776,335643
WahnwitzigerAlex,5733076,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,9107914,900,SpaceAgeJupiterMoon,1659268571,340526
Namreg,9029968,FunFighters,3537,3362380,59,SpaceAgeTitan,1658800153,247807
Hedera die Weise,3109991,Shadow Hunter,17937,5023337,375,SpaceAgeSpaceHub,1656975210,467919
Marcingetorix,850463114,Easy Rider,16290,3435127,262,SpaceAgeSpaceHub,1655877427,271273
Julia 381,5087664,,,0,0,SpaceAgeJupiterMoon,1654396508,424071
77spud,850959133,Die Flitzpiepen 🦄,20795,7701504,531,SpaceAgeSpaceHub,1653546574,247422
Carlos der Verwüster,4438748,,,0,0,SpaceAgeTitan,1650562533,433570
Nicholas 878 der Düstere,9634901,Die Arbeiter,635,757525,32,SpaceAgeSpaceHub,1648968819,244446
Traveler1,8333545,Die Händler,1661,8133560,305,SpaceAgeSpaceHub,1647282746,267988
TERRORBYTE,8391171,Fert,10107,559459,68,SpaceAgeJupiterMoon,1644217842,453157
Combat Cat,6858739,Only Ronin`s,17616,4126961,203,SpaceAgeSpaceHub,1636824215,369809
Otto Karl der Fels,6801367,Fairy Trade,68,11899973,610,SpaceAgeSpaceHub,1635771675,285171
ChrisBen,8941930,Rising Crown,3780,1610280,68,SpaceAgeVenus,1634746289,724990
TomyTulpe,2335139,DNA.,211,5616187,476,SpaceAgeSpaceHub,1634638896,281872
Sepptinus,8859898,Dragon Riders,159,3369018,240,SpaceAgeSpaceHub,1633929812,173704
Tom from the Darkness,3482784,Kommune,5397,1420565,90,SpaceAgeTitan,1631548323,341019
OM2012,5221881,Krähennest,11372,3184568,70,SpaceAgeSpaceHub,1631452774,187091
Mr ED2,7605550,Kommune,5397,4336272,272,SpaceAgeJupiterMoon,1630115985,437250
TazDevil231,2326703,,,0,0,SpaceAgeTitan,1626966781,425270
Fritzchen der lezte,850272010,Easy Rider,16290,2460503,59,SpaceAgeTitan,1624244201,297959
Modemaus,8158781,Eumel Disco Elysium,23530,11745062,610,SpaceAgeSpaceHub,1622595810,237295
Willy der Große geb 1887,849226890,Frei und Freundlich,11817,5790740,338,SpaceAgeJupiterMoon,1621523789,393720
Elrador,852893839,Outsiders,343,23394799,1146,SpaceAgeTitan,1620227953,345665
turokjaeger,8178953,🔥 Feuersterne ⭐️,13890,2983339,232,SpaceAgeSpaceHub,1620069898,429377
Retiered Since 2019,4591878,"Gott kennt Gnade, Jo",4895,793063,111,SpaceAgeSpaceHub,1618947309,268025
HerrLich,2261738,Lich,22487,0,0,SpaceAgeJupiterMoon,1618653211,532154
schroddi,852019908,Altstoffsammelstelle,25659,8274213,593,SpaceAgeTitan,1618593120,292586
KK07,8361721,Hessian Dragons,109,0,0,SpaceAgeTitan,1615710965,354577
Antichrist2021,850301377,Die Donnervögel,11511,13059173,978,SpaceAgeSpaceHub,1614078679,342663
Olympia 1292 die Harsche,9718378,Spensa,25438,6551794,778,SpaceAgeSpaceHub,1613441367,253761
Kaba der tätowierte,9301523,,,0,0,SpaceAgeSpaceHub,1612806559,527256
Ruppi 79,849683356,Hessian Dragons,109,4976672,365,SpaceAgeSpaceHub,1610871294,301231
x Elmo x,848992920,Only Ronin`s,17616,3725178,339,SpaceAgeSpaceHub,1609577670,388095
Magjo64,8497718,Die kleinen Strolche,7563,4237231,619,SpaceAgeTitan,1609082468,512699
Stealth Fighter,850736968,Freigeist,22,5049415,218,SpaceAgeSpaceHub,1605908142,223216
hate1,10256789,Frei und Freundlich,11817,5730879,387,SpaceAgeTitan,1602004956,288835
Aristeas 592 der Blutige,6922774,,,0,0,SpaceAgeSpaceHub,1600464208,325647
GoodPascal,851142486,Force of Nature,21629,4219480,37,SpaceAgeTitan,1599489554,316454
Phantasticus,2317587,Knights of Asgard,6,4150193,331,SpaceAgeSpaceHub,1598899630,228529
Klins,849483352,Astra 💫 Australis,20187,6693073,232,SpaceAgeSpaceHub,1593823539,287869
cdn1,7829851,Only Ronin`s,17616,2979178,164,SpaceAgeAsteroidBelt,1592253456,640043
Gaston de Puyparlier,849462090,Nordische Union,12521,7316642,602,SpaceAgeTitan,1588365545,433107
OpusVoice,851153878,FunFighters,3537,7552331,112,SpaceAgeSpaceHub,1584825132,188838
franzjosef10,5753514,🐉DragonRocker🏴‍☠️,7226,8680358,357,SpaceAgeSpaceHub,1582522889,177894
strelzer,5932136,⚫️ Black Pearl ⚫️,21695,2416702,244,SpaceAgeSpaceHub,1581742083,336569
HardcoreMatter,850115835,,,0,0,SpaceAgeSpaceHub,1581456710,360725
Becks der Jäger,2925837,Dragon Riders,159,5115,4,SpaceAgeSpaceHub,1577789218,343733
starchini,604369,Kings Drakul,1477,450529,51,SpaceAgeSpaceHub,1577437998,292086
Bruno2107,7834215,Weisse Rose,6843,6835275,407,SpaceAgeSpaceHub,1576470996,285103
Vlkr,9376656,🥃 Havana Club 🥃,20016,5533075,218,SpaceAgeSpaceHub,1573807875,205714
Drakon68,2596667,Knights of Asgard,6,7317113,516,SpaceAgeSpaceHub,1573550864,207144
Nils der Clevere,852990647,Insane Guardians,18918,10351362,402,SpaceAgeTitan,1572038552,271750
Aedesia von Ika,848928839,Rising Crown,3780,1175832,114,SpaceAgeSpaceHub,1571218186,338472
Apollonius 5558 der Rote,8124558,🥇 Neuaufsteher 🥇,12806,2193765,186,SpaceAgeSpaceHub,1569618558,363485
König Ludwig XIV,3794808,,,0,0,SpaceAgeJupiterMoon,1569605272,547280
bl00dKnighT,5241922,,,0,0,SpaceAgeSpaceHub,1569314768,309313
Theoderich der Krumme,849064285,King+Queens,3262,6730421,801,SpaceAgeTitan,1569056219,341037
Mark IV,849447347,FunFighters,3537,2943740,440,SpaceAgeVenus,1569031517,631755
Overkill II,5878604,Black Phönix,17642,2858170,159,SpaceAgeTitan,1567440282,335672
Tatie,851002980,Die Arbeiter,635,8197407,644,SpaceAgeTitan,1567396237,435098
Mr..Nice,3298639,,,0,0,SpaceAgeSpaceHub,1567238356,333628
Klärus,5240385,Astra 💫 Australis,20187,1706603,68,SpaceAgeSpaceHub,1561733725,330437
Mad Child,1006829,Dragon Riders,159,2931437,348,SpaceAgeTitan,1560650839,394803
Nokona,852039749,Rising Crown,3780,3454855,115,SpaceAgeSpaceHub,1553070203,309167
Reteid500,8978584,Bierbrauer,12818,1610104,173,SpaceAgeSpaceHub,1551509722,237464
HamBurg,9391228,Hanse-Port,14430,1397718,125,SpaceAgeSpaceHub,1549515509,173026
Damaris 183 die Listige,2840554,Helden der Birne,5088,1998251,295,SpaceAgeAsteroidBelt,1548887402,410572
Orion777,6401048,,,0,0,SpaceAgeSpaceHub,1548791369,331664
Thorin der Erbauer,3439331,Freigeist,22,1548029,58,SpaceAgeTitan,1547497166,240854
Pennywise72,2348973,,,0,0,SpaceAgeJupiterMoon,1544124004,373849
Alfa93,10064858,KEIN STRESS 🏖,14466,9810211,430,SpaceAgeSpaceHub,1542566621,150077
Naara,8771905,𝖁𝖆𝖑𝖍𝖆𝖑𝖑𝖆,22349,3299074,320,SpaceAgeTitan,1539409194,331336
mannebs,2341177,,,0,0,SpaceAgeSpaceHub,1538266060,374962
Fireblade176,6827871,ρℓαуιηg αηgєℓѕ,92,6601936,454,SpaceAgeSpaceHub,1533969217,333985
Bahner1802,849857128,Freigeister,518,3982814,338,SpaceAgeSpaceHub,1527898469,256170
Elisa die Stärkste,5141161,FunFighters,3537,7410497,517,SpaceAgeTitan,1527507130,296244
Iwo Jima,7162456,,,0,0,SpaceAgeTitan,1524125374,375288
Spunk,8442131,Goats of Sparta,10522,2544955,215,SpaceAgeSpaceHub,1522834684,270298
Schneke21,5127409,Ocularius-clan,10644,0,0,SpaceAgeSpaceHub,1522604365,458243
Freya Eichenschild,9906057,Hamburger Hanse,8586,3070080,276,SpaceAgeSpaceHub,1521766753,401081
Knatterhase,7403647,,,0,0,SpaceAgeVenus,1520080432,551540
Kalliope von Marsen,9721514,FunFighters,3537,4071116,543,SpaceAgeTitan,1519824705,389615
Engel 07,2318361,Frei und Freundlich,11817,6834510,574,SpaceAgeSpaceHub,1519817181,200053
tomsal,2658064,Weisse Rose,6843,665160,25,SpaceAgeSpaceHub,1514201046,280323
Peter1975,9495592,,,0,0,SpaceAgeSpaceHub,1513405161,322422
Peter Gabriel I,2316504,,,0,0,SpaceAgeSpaceHub,1513120409,318390
Jajco,4978512,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2161059,76,SpaceAgeSpaceHub,1512929438,209396
Appelwerder,852661606,(Just for fun),6733,8873831,764,SpaceAgeTitan,1512832601,322917
schifi1,2037567,Spassecke,7428,2915416,306,SpaceAgeSpaceHub,1511901812,261976
Gh0sTFr0nT,850790087,AKK,25376,0,0,SpaceAgeSpaceHub,1506769753,420189
Super Papa 2.0,852821485,Helden der Birne,5088,6297349,270,SpaceAgeSpaceHub,1506748041,250194
Asgard der Teutone,8253144,Astra 💫 Australis,20187,5816978,672,SpaceAgeSpaceHub,1504662662,288311
Klabauter,8253407,Outsiders,343,7625151,605,SpaceAgeVenus,1504186575,775140
Micha der Eine,852843474,Rising Crown,3780,3239897,229,SpaceAgeAsteroidBelt,1504066992,323222
Big Pischti,2784898,🇺🇦 Nemesis 🇺🇦,3701,8688463,541,SpaceAgeSpaceHub,1503400265,239089
Warli,848993585,Only Ronin`s,17616,0,0,SpaceAgeSpaceHub,1502705885,356276
ankati,3349618,Hamburger Hanse,8586,1971030,159,SpaceAgeSpaceHub,1501483261,222745
Phantom 33,7000234,Insane Guardians,18918,3130294,223,SpaceAgeSpaceHub,1501228002,260992
nemo111,2784529,Rising Crown,3780,2213997,72,SpaceAgeSpaceHub,1499006336,238323
Grimorak,1369103,Gamesoldiers,9578,509076,67,SpaceAgeSpaceHub,1498433879,302050
Shanon von Estellyen,3799888,Force of Nature,21629,2639945,136,SpaceAgeTitan,1497648705,291724
Socrates,850092011,Die GEXperten,4314,3168119,272,SpaceAgeSpaceHub,1496407360,269139
Hypermental,5218625,Rising Crown,3780,3262540,205,SpaceAgeSpaceHub,1494577621,163996
Tom 1904,5236371,Knights of Asgard,6,3793210,197,SpaceAgeSpaceHub,1494008425,224864
binneas,850364387,Die Flitzpiepen 🦄,20795,3096116,92,SpaceAgeSpaceHub,1492418195,242075
Cliff0815,852023884,Taj 🕌 Mahal,16562,3325408,704,SpaceAgeAsteroidBelt,1491751663,557595
Isidore 85 der Prophet,2488031,🐉DragonRocker🏴‍☠️,7226,207893,51,SpaceAgeSpaceHub,1491470890,236779
Oktavian der Graue,10196493,🕊Respekt🇺🇦,15265,3619007,494,SpaceAgeMars,1489869876,573956
MineIsTaken,7904859,,,0,0,SpaceAgeTitan,1487925050,424952
Jeronimo01,10196023,🔥 Feuersterne ⭐️,13890,7503325,748,SpaceAgeSpaceHub,1486032596,238915
King Dingeling d Drölfte,8425132,Knights of Asgard,6,2844657,282,SpaceAgeSpaceHub,1485654155,179800
Hellcat717,2878419,Die Arbeiter,635,1028559,99,SpaceAgeSpaceHub,1484299290,175400
Chaoslady77,3167028,ρℓαуιηg αηgєℓѕ,92,3371058,715,SpaceAgeMars,1483901041,688497
Habibi0815,1144566,ρℓαуιηg αηgєℓѕ,92,7081357,313,SpaceAgeSpaceHub,1481613101,274028
Hans421337,5135448,Weisse Rose,6843,7813674,232,SpaceAgeTitan,1481498280,236006
Sluggi,7553711,Beamtenmikado,88,4305580,319,SpaceAgeTitan,1481419422,277932
Friedolinus von Duster,850131091,🌟Gilead🌟,3165,4068673,155,SpaceAgeSpaceHub,1477901100,332567
Rowlaend,2659238,Frei und Freundlich,11817,5615867,681,SpaceAgeSpaceHub,1477468722,299343
Hansels13,4718696,,,0,0,SpaceAgeSpaceHub,1476428307,256815
Danae 245 der Famose,3834035,🧊Ice Gilde🧊,6289,3650052,296,SpaceAgeSpaceHub,1471245735,249239
Randolph Cornar,852434770,Dragon Riders,159,2218965,75,SpaceAgeSpaceHub,1470436102,225406
stumpalfdee,4290929,Rising Crown,3780,1770764,137,SpaceAgeSpaceHub,1468298495,253834
Roman Adlerhorst,850959545,Bravehearts,16086,4206108,340,SpaceAgeSpaceHub,1467672490,293320
Wulsch2312,850838157,Kommune,5397,36898385,37,SpaceAgeSpaceHub,1466660961,170204
Boss1965,848928694,Only Ronin`s,17616,509043,22,SpaceAgeSpaceHub,1465470459,252003
Hippolyta 624 die Löwin,3191883,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2297390,254,SpaceAgeSpaceHub,1461172405,435403
ThreeT,850928306,Die freien Völker,267,3240764,125,SpaceAgeTitan,1460963619,415064
-Aragon-,6784656,☠️NeverNight☠️,10520,7610586,479,SpaceAgeJupiterMoon,1456737384,367055
Lori63,9016386,,,0,0,SpaceAgeSpaceHub,1455639437,372674
ener030,3406539,Only Ronin`s,17616,1569895,28,SpaceAgeSpaceHub,1454591154,216707
Droppe,3988551,Weisse Rose,6843,8339307,306,SpaceAgeSpaceHub,1454536974,163298
Willi Müller,4033075,ρℓαуιηg αηgєℓѕ,92,7388455,487,SpaceAgeSpaceHub,1454332634,104727
LionStar303,5953184,Cree,22432,865405,90,SpaceAgeSpaceHub,1453919259,285612
Fulvia 795 die Erhabene,7721304,,,0,0,SpaceAgeTitan,1453472775,567564
hug iron,9699239,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,819712,31,SpaceAgeSpaceHub,1452660727,261228
Katzenkater001,851079960,🕊 Grenzgänger 🕊,12219,0,0,SpaceAgeTitan,1452097326,384803
padi-msdt,2331126,Schwarze Engel🕊,4132,4799369,546,SpaceAgeSpaceHub,1451686773,248676
mäandermuh,850878185,Rising Crown,3780,2078009,138,SpaceAgeTitan,1449057599,217127
Winter65,851259865,❄️Loreley2025❄️,21895,5117890,557,SpaceAgeSpaceHub,1447955807,297551
