name,player_id,guild_name,guild_id,points_change,battles_change,era,points,battles
Schreck 31.,9866839,Astra 💫 Australis,20187,14852695,582,SpaceAgeSpaceHub,9190116624,1534054
Pitty die Einzigartige,9052762,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,19881212,904,SpaceAgeSpaceHub,8664988659,1456036
MichTo,4087524,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,17122742,981,SpaceAgeSpaceHub,8583340045,1652297
Ronzel66,4025760,Force of Nature,21629,5765027,193,SpaceAgeSpaceHub,8465759417,1082784
Shioban,8647643,Outsiders,343,23252649,882,SpaceAgeSpaceHub,8103773397,1151731
Diora,7970148,🥇 Neuaufsteher 🥇,12806,19594956,731,SpaceAgeSpaceHub,7781832866,1046897
Alcina,2134567,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,6736131,161,SpaceAgeSpaceHub,7729177789,1651824
Lord 300,849847657,Outsiders,343,19765920,800,SpaceAgeSpaceHub,7718603467,1162576
Trotha,5853737,Outsiders,343,8511582,340,SpaceAgeSpaceHub,7580599579,1412352
Waranus,3990889,Outsiders,343,10126808,385,SpaceAgeSpaceHub,7568063955,1644612
Sir Kiran,4378638,🐉DragonRocker🏴‍☠️,7226,21099257,686,SpaceAgeSpaceHub,7546081589,1403869
Scofield 47,2485748,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,21219099,631,SpaceAgeSpaceHub,7489792332,1180855
Müsli x,7784860,Die Flitzpiepen 🦄,20795,5556269,461,SpaceAgeSpaceHub,7409015861,1450199
Frankyboy1801,5864888,FunFighters,3537,13451585,481,SpaceAgeSpaceHub,7378345367,1255607
Hugo Who?,5113380,Outsiders,343,8945300,775,SpaceAgeSpaceHub,7140702677,1241071
oO AntaresAngel Oo,4087205,Outsiders,343,11308674,793,SpaceAgeSpaceHub,7140379202,1315905
Bongo der Kampfhamster,7723206,Outsiders,343,13864761,797,SpaceAgeSpaceHub,7073116691,1206306
The Mighty Bull,5691099,Outsiders,343,9001851,579,SpaceAgeSpaceHub,7009457655,1198595
Muwatallis,8841508,Outsiders,343,9001246,322,SpaceAgeSpaceHub,6715583573,1232240
Gurney Halleck,10354135,𝖁𝖆𝖑𝖍𝖆𝖑𝖑𝖆,22349,9929845,374,SpaceAgeSpaceHub,6524603760,1173471
Elise*,8585464,Ohschlafe,25725,12558005,737,SpaceAgeSpaceHub,6505223013,1174475
Epiktet Roma,2351138,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,10964224,714,SpaceAgeSpaceHub,6407972800,932794
Floderix,6067897,Fighting Porcupines,22345,19648303,672,SpaceAgeSpaceHub,6396244179,1016250
ser allisar,2332553,Black Phönix,17642,6925115,645,SpaceAgeSpaceHub,6209585944,1267928
Slow,8309922,Kunyaza,21880,0,0,SpaceAgeSpaceHub,6202636900,1453808
ArKa 74,2343149,🥇 Neuaufsteher 🥇,12806,5228147,337,SpaceAgeSpaceHub,6174814848,1045938
Lennart1909,2482567,Outsiders,343,16809052,548,SpaceAgeSpaceHub,5982721476,969371
Elektra 1,6359913,🥇 Neuaufsteher 🥇,12806,14339089,377,SpaceAgeSpaceHub,5947624492,868318
Rasasgul123,8510767,🥇 Neuaufsteher 🥇,12806,17139806,573,SpaceAgeSpaceHub,5940140670,1199595
Zoryc,5170413,Weisse Rose,6843,20152847,1200,SpaceAgeSpaceHub,5933070266,1104542
Stony3,9832738,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,20046300,765,SpaceAgeSpaceHub,5898734407,874920
Teldus,3235403,🥇 Neuaufsteher 🥇,12806,20511480,1017,SpaceAgeSpaceHub,5886032628,1072512
mima 777,2592688,Black Phönix,17642,22340132,744,SpaceAgeSpaceHub,5873930497,760337
*Grobi*,9718409,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,5779686,200,SpaceAgeSpaceHub,5858105908,1220461
man of doom,7086434,Outsiders,343,29628050,629,SpaceAgeSpaceHub,5845718744,1022368
Al Skully,2747949,🥇 Neuaufsteher 🥇,12806,14952485,732,SpaceAgeSpaceHub,5789010658,1005775
cocochanel111,5857719,Offshore,22974,16530595,717,SpaceAgeSpaceHub,5752640591,1038056
Foe-Bug,10192307,Black Phönix,17642,17358899,629,SpaceAgeSpaceHub,5744142244,881497
Kjea9999,6594909,ρℓαуιηg αηgєℓѕ,92,20586713,652,SpaceAgeSpaceHub,5736657902,986328
Merlin-der-Große,851292873,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,5192015,95,SpaceAgeSpaceHub,5714200865,871133
Helena 156 die Zornige,2973196,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,19564837,579,SpaceAgeSpaceHub,5713906565,931207
Galtonell,29011,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,15778442,988,SpaceAgeSpaceHub,5712448420,1009617
Sigmund-Freud,10204207,Enterprise,877,0,0,SpaceAgeSpaceHub,5695483005,1055916
Volti78,7278995,Rising Crown,3780,9268658,246,SpaceAgeSpaceHub,5681739303,943027
.clumsy.,5472893,Outsiders,343,12838971,666,SpaceAgeSpaceHub,5625810272,888902
tennistom,2545769,Outsiders,343,10484215,369,SpaceAgeSpaceHub,5622056265,1166318
Nobby Nobbs,6841621,🥇 Neuaufsteher 🥇,12806,16360125,659,SpaceAgeSpaceHub,5594868998,870503
Kaputing,850286825,mehr Klima der FOE,25787,1361949,85,SpaceAgeSpaceHub,5585276944,734312
Wutzel der Erste,850142218,ZzzZzz,25679,2236117,299,SpaceAgeSpaceHub,5554391740,1065814
Theodora.,5225612,🔥 Feuersterne ⭐️,13890,8935077,949,SpaceAgeSpaceHub,5513411376,1165688
HojeFX,8931520,Die Flitzpiepen 🦄,20795,15999267,686,SpaceAgeSpaceHub,5492708738,1039293
Sir-Thor,8922976,Kommune,5397,14955024,552,SpaceAgeSpaceHub,5469359474,1051804
Shady Lady,849816641,🐉DragonRocker🏴‍☠️,7226,14566935,560,SpaceAgeSpaceHub,5417715739,953884
John Wick7,849691634,🥇 Neuaufsteher 🥇,12806,20022582,608,SpaceAgeSpaceHub,5409835510,1005106
Jörg123,9454299,🥇 Neuaufsteher 🥇,12806,21624178,617,SpaceAgeSpaceHub,5389506783,840289
AngelDevil01,2947128,Kommune,5397,23401058,631,SpaceAgeSpaceHub,5374536028,688079
Emilly10,10465529,Outsiders,343,15201722,400,SpaceAgeSpaceHub,5373239369,955170
Casti 76,5806455,ρℓαуιηg αηgєℓѕ,92,22088667,667,SpaceAgeSpaceHub,5366965442,795717
Spira the Wolf,6924426,Only Ronin`s,17616,0,0,SpaceAgeSpaceHub,5345713523,852403
Fürst Ottokar der Kluge,6579580,Dragon Riders,159,16365271,567,SpaceAgeSpaceHub,5328035351,880115
OhMaik,10031001,nur so,3050,12031350,789,SpaceAgeSpaceHub,5327313289,981307
Junikus,3097261,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,12663016,429,SpaceAgeSpaceHub,5325412613,886009
kyni,850744953,ρℓαуιηg αηgєℓѕ,92,6521286,207,SpaceAgeSpaceHub,5319720158,1071031
Bethere,851269267,Outsiders,343,18457162,678,SpaceAgeSpaceHub,5302506039,774728
Caputo,9566185,RELIC HUNTERS,2803,14426960,555,SpaceAgeSpaceHub,5260327319,755647
Opa Rocky,2327684,🥇 Neuaufsteher 🥇,12806,20170485,417,SpaceAgeSpaceHub,5256999590,899586
Beagle1407,3526107,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,7788042,847,SpaceAgeSpaceHub,5235709203,1007377
Spielender Wahnsinn,6145509,Outsiders,343,7337596,233,SpaceAgeSpaceHub,5232929442,1152774
Loonasdad85,8859450,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,10958346,356,SpaceAgeTitan,5222473078,979912
Eldo,8903385,Die Spartiaten,12599,16102744,632,SpaceAgeSpaceHub,5178157129,781307
Bx12,6165950,🥇 Neuaufsteher 🥇,12806,21452790,376,SpaceAgeSpaceHub,5162476717,925680
Mellow 667,3493138,Rising Crown,3780,7641340,460,SpaceAgeSpaceHub,5158194411,1024668
Leopold 365 der Düstere,5456304,Outsiders,343,16517990,559,SpaceAgeSpaceHub,5136647092,689905
Hilfreiche,849702172,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,11444979,374,SpaceAgeSpaceHub,5063105241,652340
DevilCat,5960940,☠️𝕹ight𝕸are☠️,24477,23978457,742,SpaceAgeSpaceHub,5060793785,710554
Kultbaer,9947792,Rising Island 🏝,8070,23848836,893,SpaceAgeSpaceHub,5045566217,784617
PT-JR,852816370,Outsiders,343,21015098,763,SpaceAgeSpaceHub,5043846659,496536
Amazone Artep,8068162,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,8263485,317,SpaceAgeSpaceHub,4995797886,616141
Pikulite,849917843,Die Arbeiter,635,5734588,233,SpaceAgeSpaceHub,4995243332,839127
BoneBreaker,5462431,☠️𝕹ight𝕸are☠️,24477,18587178,536,SpaceAgeSpaceHub,4983869482,752280
-Rosa-,7213729,🐉DragonRocker🏴‍☠️,7226,16625810,481,SpaceAgeSpaceHub,4982040046,876851
Aga.,2347921,Kommune,5397,13897353,485,SpaceAgeSpaceHub,4957166447,914946
Gustavo Fring,849775006,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,15114129,553,SpaceAgeSpaceHub,4924839299,1071643
Thorana,10332279,🥇 Neuaufsteher 🥇,12806,12289084,619,SpaceAgeSpaceHub,4922321086,881056
Cäsar 222,8615598,Outsiders,343,11753885,544,SpaceAgeSpaceHub,4904010981,1016774
Tiberius aus dem Norden,9365260,Outsiders,343,2810869,92,SpaceAgeSpaceHub,4829435591,902690
Patrones,6746433,FunFighters,3537,28795915,1066,SpaceAgeSpaceHub,4806103143,910293
Kalliope die I,852303901,Only Ronin`s,17616,20936864,961,SpaceAgeSpaceHub,4793853065,604150
Ani01,8822554,Weisse Rose,6843,14415807,621,SpaceAgeSpaceHub,4762157481,938525
PlatzdaFlash,5896051,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,17826241,469,SpaceAgeSpaceHub,4723114058,760761
Remus von Populonia,9624623,Die Flitzpiepen 🦄,20795,18996963,541,SpaceAgeSpaceHub,4721438720,761397
amazonasmaus,5990149,🐉DragonRocker🏴‍☠️,7226,3726757,131,SpaceAgeSpaceHub,4681816150,801279
TKR501,3825023,Only Ronin`s,17616,13463389,900,SpaceAgeSpaceHub,4668068790,740384
fraxel,5446031,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,13166588,660,SpaceAgeSpaceHub,4649700195,869807
Katharina die Grosse 4,2617153,ρℓαуιηg αηgєℓѕ,92,16849664,937,SpaceAgeSpaceHub,4646909380,813769
CaliBero,8588143,🥇 Neuaufsteher 🥇,12806,14592410,513,SpaceAgeSpaceHub,4644658720,825696
Brutuspumbernickelbert,2352343,Foe Pause,25678,8178663,345,SpaceAgeSpaceHub,4601816947,927080
Leonidas09,3084698,Kommune,5397,16345678,638,SpaceAgeSpaceHub,4592923803,636757
Kolovrat,7782453,🥇 Neuaufsteher 🥇,12806,4282343,104,SpaceAgeSpaceHub,4584177026,877946
Agrippa 727 der Tapfere,9542421,nur so,3050,12444948,850,SpaceAgeSpaceHub,4535013362,963699
Gilgamesch ForgottenOne,9484155,Die Fantastischen 3,13797,18636090,739,SpaceAgeSpaceHub,4527307844,987013
Battle Cat 75,9253191,FunFighters,3537,8563608,272,SpaceAgeSpaceHub,4511787454,708643
Det Medwed,3073300,Fluffige Mammuts🦣🦣,7139,10563884,666,SpaceAgeSpaceHub,4503769944,987217
mo1973,7142904,Knights of Asgard,6,12008682,1353,SpaceAgeSpaceHub,4489256327,983002
vitya,4578438,,,0,0,SpaceAgeTitan,4484871271,1231836
Grauer Wurm,5773738,Die Flitzpiepen 🦄,20795,5820864,346,SpaceAgeSpaceHub,4470226685,808028
leon 288,7445549,MMM,25147,21936140,763,SpaceAgeSpaceHub,4464395592,593124
Anastasius 78,6458932,Abstellgleis 2,25514,5322362,491,SpaceAgeSpaceHub,4464134952,866703
Hans der 3,8844497,🕊 Grenzgänger 🕊,12219,4763379,578,SpaceAgeSpaceHub,4462760412,758597
Xx.LEO.xX,7313397,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,15147851,522,SpaceAgeSpaceHub,4452851285,788275
belladonna 66,8642092,Fluffige Mammuts🦣🦣,7139,31967157,837,SpaceAgeSpaceHub,4446208033,673514
oZZiploZZi,6352671,Outsiders,343,3616157,256,SpaceAgeSpaceHub,4436140528,677191
AbueloKlaus,7689698,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,6615271,267,SpaceAgeSpaceHub,4424501480,755746
TRISTESSE,7955197,Yggdrasil,10153,15506719,907,SpaceAgeSpaceHub,4418732362,804754
wattwurm66,4316785,Die Flitzpiepen 🦄,20795,5448198,650,SpaceAgeSpaceHub,4392485306,945087
asqw1,2233782,Rising Crown,3780,9312323,338,SpaceAgeSpaceHub,4389933004,856942
LFCDOC der Unbarmherzige,5697281,🥇 Neuaufsteher 🥇,12806,4718746,228,SpaceAgeSpaceHub,4389284391,1072077
-Heidi-,9004327,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,19475127,556,SpaceAgeSpaceHub,4358971791,901105
gunderl,849340921,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,17582877,591,SpaceAgeSpaceHub,4358770443,630721
Mister X123,4397549,Next Generation,16,6847618,195,SpaceAgeSpaceHub,4354302854,717327
johndoe1,10345165,🥃 Havana Club 🥃,20016,19138295,674,SpaceAgeSpaceHub,4352716367,534688
Zewam,2711028,Expendables & Falken,8004,0,0,SpaceAgeSpaceHub,4348802364,1265106
Deadpoolli,3822489,Die Flitzpiepen 🦄,20795,4872680,49,SpaceAgeSpaceHub,4336767616,792211
Icebreaker1971,2820222,🧊Ice Gilde🧊,6289,3616070,97,SpaceAgeSpaceHub,4332647916,771019
Casyhasy,8991313,Die Flitzpiepen 🦄,20795,2835738,93,SpaceAgeSpaceHub,4329239755,900386
Unity,9477691,XOX,25663,6337860,684,SpaceAgeSpaceHub,4318958571,714701
Yenkilus der 44.,8257853,Hessian Dragons,109,24162154,666,SpaceAgeSpaceHub,4317935822,604607
Svetik,10284923,🥇 Neuaufsteher 🥇,12806,13634366,655,SpaceAgeSpaceHub,4310691601,663639
Asmodae,3530006,Force of Nature,21629,6425447,128,SpaceAgeSpaceHub,4282930142,739773
Chris8156,9719229,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,14513424,607,SpaceAgeTitan,4280277742,794742
TimeHunter,3768400,Black Phönix,17642,3436868,143,SpaceAgeSpaceHub,4280093671,773629
Edmund 485 der Verwegene,8174419,Rising Crown,3780,12352439,471,SpaceAgeSpaceHub,4247729808,777456
El buho,8566844,Only Ronin`s,17616,12334160,600,SpaceAgeSpaceHub,4247153692,719719
Tööbi Valhall,8742752,𝖁𝖆𝖑𝖍𝖆𝖑𝖑𝖆,22349,10778397,394,SpaceAgeSpaceHub,4245794822,757170
MuadDib,851160841,🐉DragonRocker🏴‍☠️,7226,18949699,679,SpaceAgeSpaceHub,4236502990,827617
Honorius 746 der Weise,8592968,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,11704828,569,SpaceAgeSpaceHub,4230424779,694917
Thorsten aus Hamburg,3123799,Horde der Hanse,14972,1369130,49,SpaceAgeSpaceHub,4229985337,649825
pope600,2180229,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,9466432,460,SpaceAgeSpaceHub,4214272790,735901
Felix .,1304842,FunFighters,3537,10753895,534,SpaceAgeSpaceHub,4209927893,706265
Joe Stoppelbart,8407475,🕊 Quo Vadis 🕊,2017,16268649,745,SpaceAgeSpaceHub,4205898793,732084
Jochen dein Freund,850455917,Outsiders,343,10899678,390,SpaceAgeSpaceHub,4205612901,598018
Sandy112,7352617,Weisse Rose,6843,10618945,930,SpaceAgeSpaceHub,4205134223,696296
sodedako,9847392,ρℓαуιηg αηgєℓѕ,92,13797380,628,SpaceAgeTitan,4202731242,622773
KämpferSiegfried,4738589,Outsiders,343,11739506,601,SpaceAgeSpaceHub,4202478277,810179
Milai,9532845,Black Phönix,17642,9633307,674,SpaceAgeSpaceHub,4195016656,862187
Blanka,7913583,Force of Nature,21629,7201057,110,SpaceAgeSpaceHub,4181835442,878204
der-dude78,8945256,Die Spartiaten,12599,16306582,614,SpaceAgeSpaceHub,4175023629,656940
Yazoo1000,3926812,Force of Nature,21629,4961153,225,SpaceAgeSpaceHub,4161472112,675422
DARK SLAYER FRANK,849484067,Only Ronin`s,17616,1887220,108,SpaceAgeSpaceHub,4158542908,630026
tj der große von tutles,10436333,🥇 Neuaufsteher 🥇,12806,16242819,596,SpaceAgeSpaceHub,4136885098,687016
Arthus Seele,4388294,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,6514810,268,SpaceAgeSpaceHub,4133550500,885119
Hugin Rabenson,850940369,Knights of Asgard,6,15424830,517,SpaceAgeSpaceHub,4133006036,515906
KingGunterius,4377509,FunFighters,3537,7168516,801,SpaceAgeSpaceHub,4128023154,708874
GROOT15,8497645,FunFighters,3537,14469993,712,SpaceAgeSpaceHub,4112079325,670671
JarodX,3079265,Rising Crown,3780,9253741,440,SpaceAgeSpaceHub,4106296544,808930
.42.,8455357,Meerkater 🇺🇦,16471,17692247,617,SpaceAgeSpaceHub,4087204205,748016
serbish,2601474,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,1766446,66,SpaceAgeSpaceHub,4086732340,623431
T4Ever,850775321,FunFighters,3537,13130230,432,SpaceAgeSpaceHub,4066082510,793473
Franziskus der Heilige,4537553,Schwarze Engel🕊,4132,14105132,733,SpaceAgeSpaceHub,4062868368,725762
Matilda 0815,5605812,,,0,0,SpaceAgeSpaceHub,4031588226,813887
Cynthia 264,4261226,Outsiders,343,7740175,293,SpaceAgeSpaceHub,4012004066,614593
Barney Nord 2009,9314566,Outsiders,343,5799732,479,SpaceAgeSpaceHub,4010670602,757531
= Medusa =,3630821,🕊Gorgonen🕊,4888,8234075,617,SpaceAgeSpaceHub,4002180171,767834
Bond2019,9842696,☠️NeverNight☠️,10520,15493108,542,SpaceAgeSpaceHub,3997939496,597242
Baruch,7932655,Helden der Birne,5088,4315240,124,SpaceAgeSpaceHub,3995306507,548958
Bern der Harte,4248550,Hinkelstein,21802,2629890,103,SpaceAgeSpaceHub,3988398786,628358
Emporer of Mankind,3343993,Outsiders,343,15645172,466,SpaceAgeSpaceHub,3984285956,602530
nikosita,850425951,Kommune,5397,7273133,245,SpaceAgeSpaceHub,3974690293,645115
matti1111,851693454,Einfeld,23817,4359022,173,SpaceAgeSpaceHub,3941855324,506475
Barbar28,9313350,Rising Crown,3780,12973179,453,SpaceAgeSpaceHub,3940641811,605964
hubulubu,852039551,Einfeld,23817,14981519,1663,SpaceAgeSpaceHub,3931966362,506995
GroßerRomolus,851653318,🥃 Havana Club 🥃,20016,18811972,543,SpaceAgeSpaceHub,3929184963,529527
Jolly Jumper,8869880,🥇 Neuaufsteher 🥇,12806,4755602,465,SpaceAgeSpaceHub,3927781142,858457
Frank von Sulingen,8076878,ρℓαуιηg αηgєℓѕ,92,9959345,851,SpaceAgeSpaceHub,3924999048,606773
Der Herzige,4590109,Only Ronin`s,17616,5361704,262,SpaceAgeSpaceHub,3923872775,696856
Karl der Große 1966,9277930,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,20886637,740,SpaceAgeSpaceHub,3914211914,712497
Paprikano,3185978,Fighting Porcupines,22345,9388261,323,SpaceAgeSpaceHub,3913038591,530134
Old Kampfgnom,852738541,🐉DragonRocker🏴‍☠️,7226,15229120,516,SpaceAgeSpaceHub,3911849723,548617
Angus v. d. Dt. Dogge,3455485,ρℓαуιηg αηgєℓѕ,92,6805,8,SpaceAgeSpaceHub,3902748724,771740
brundica,4959565,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,4280196,164,SpaceAgeSpaceHub,3896578656,598178
Katzi.,7958496,,,0,0,SpaceAgeSpaceHub,3888681540,838593
Baumeister-WES,9656584,FunFighters,3537,12254551,429,SpaceAgeSpaceHub,3874398743,487909
Harley the Quinn,4393638,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,3848018,126,SpaceAgeSpaceHub,3871839088,875576
*Iokasta*,5906364,Weisse Rose,6843,13791303,739,SpaceAgeSpaceHub,3862574300,628135
Lord Nickedick,6980656,Only Ronin`s,17616,0,0,SpaceAgeSpaceHub,3848446200,533774
eri60,7958153,FunFighters,3537,11155407,457,SpaceAgeSpaceHub,3842239260,659213
Braveheart76,8579910,Die Flitzpiepen 🦄,20795,13317363,641,SpaceAgeSpaceHub,3830136233,665898
Syntics,848963004,Dragon Riders,159,14491720,597,SpaceAgeSpaceHub,3828347181,568207
Phyteuma,6958607,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,12410948,525,SpaceAgeSpaceHub,3825517991,848246
Simunas,3218427,Kommune,5397,1604280,67,SpaceAgeSpaceHub,3824913381,599329
Tyrchen,3846318,Knights of Asgard,6,8514708,738,SpaceAgeSpaceHub,3811400886,745563
John Glenn,9256152,,,0,0,SpaceAgeSpaceHub,3810082885,921990
Dünenkrieger,850878471,Black Phönix,17642,27775883,628,SpaceAgeSpaceHub,3802412375,639577
FoE Hede,9319713,Weird Ghosts,23231,11982260,856,SpaceAgeSpaceHub,3802278123,708195
BNK-3R,10183504,,,0,0,SpaceAgeJupiterMoon,3796546708,1220097
Hadrian 789 der Grausame,849302695,🐉DragonRocker🏴‍☠️,7226,18216383,564,SpaceAgeSpaceHub,3795624225,732632
HBX599,850221854,Black Phönix,17642,23973172,838,SpaceAgeSpaceHub,3795159766,633670
Odin der Götterpartygott,8350900,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,7674123,246,SpaceAgeSpaceHub,3793460957,631689
Calico Jack R,6323488,FunFighters,3537,3418344,267,SpaceAgeSpaceHub,3786841039,686296
Agolfo,849192647,Seniorenheim,25608,0,0,SpaceAgeSpaceHub,3781101937,595351
Murphy001,850849696,🕊 Grenzgänger 🕊,12219,10153161,817,SpaceAgeTitan,3770137646,915638
holger1999,1392263,Next Generation,16,0,0,SpaceAgeSpaceHub,3764497870,790690
KingGob,851526284,Enterprise,877,5881006,263,SpaceAgeSpaceHub,3762211466,545193
Killa Queen,849124205,Musketierchen 4.0,17389,19144955,916,SpaceAgeSpaceHub,3752963929,568671
didi koh phee,10534307,Die Arbeiter,635,7984219,365,SpaceAgeSpaceHub,3740349879,613302
Der Sturmgesegnete 233,5897468,RELIC HUNTERS,2803,691304,44,SpaceAgeSpaceHub,3735069858,640871
Schischa der Geist,850716871,FunFighters,3537,3413771,136,SpaceAgeSpaceHub,3724235864,751178
Uschi die Irre,850003953,Outsiders,343,10481692,405,SpaceAgeSpaceHub,3694850274,750211
Alex der Forscher,4391866,Alex,25263,10751642,363,SpaceAgeSpaceHub,3690407384,425749
Miss Erfolg,3113198,Outsiders,343,8147545,365,SpaceAgeSpaceHub,3678914247,730065
zam18-100-92,849922543,Outsiders,343,12926109,478,SpaceAgeSpaceHub,3676499539,581785
EL Feera,10295900,ρℓαуιηg αηgєℓѕ,92,15585308,536,SpaceAgeSpaceHub,3676229051,776090
Buddy81,850069283,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,3796035,92,SpaceAgeSpaceHub,3653036635,529201
XtremeDE512,850102118,Die freien Völker,267,6367198,233,SpaceAgeSpaceHub,3621513721,443818
Tibi*,10283615,⬆️UpGrade*,25718,5879880,100,SpaceAgeSpaceHub,3620945303,496530
ComplexDock,8497195,Outsiders,343,7318502,275,SpaceAgeSpaceHub,3607128483,781197
Weltmeister,8699640,Outsiders,343,3641234,279,SpaceAgeSpaceHub,3599375472,520381
Gloria Mosca,4588777,,,0,0,SpaceAgeSpaceHub,3589994747,723921
Pr3DaToR,7465698,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,4956734,447,SpaceAgeTitan,3583761810,722728
Arnulf 7 der Gerechte,5652436,🕊 Grenzgänger 🕊,12219,5884285,625,SpaceAgeSpaceHub,3581348174,818580
reimax,849241164,Die Arbeiter,635,14549455,663,SpaceAgeSpaceHub,3573199889,609107
C0ntra,5077828,Only Ronin`s,17616,8046456,708,SpaceAgeTitan,3556813053,673840
Fussel70,9544921,🥇 Neuaufsteher 🥇,12806,9332287,729,SpaceAgeSpaceHub,3552828921,618496
Sparos von der Küste,4300380,👑 Annodazumal 👑,4103,7793242,687,SpaceAgeTitan,3544181607,722291
ranubis,849677749,Dragon Riders,159,8901089,408,SpaceAgeSpaceHub,3539154727,533660
Kattegat04,7558517,Outsiders,343,5719284,270,SpaceAgeSpaceHub,3529063138,472637
Markus 355 der Erbauer,6570004,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,4710947,245,SpaceAgeSpaceHub,3521677388,622517
swim1971,5533776,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,11879456,446,SpaceAgeTitan,3509398752,571597
Fliedie,9204911,FunFighters,3537,9735888,971,SpaceAgeSpaceHub,3489214992,565030
Tyr22,851003960,Spirit of Herkules,21272,10582743,832,SpaceAgeSpaceHub,3486262363,550566
Hottizc,849811922,Insane Guardians,18918,14433619,576,SpaceAgeSpaceHub,3461956412,773177
Campe,7998521,Knights of Asgard,6,19593164,609,SpaceAgeSpaceHub,3461617607,894571
.Theo.,7344519,Sevenheaven,6855,2760835,326,SpaceAgeSpaceHub,3459355993,760321
New.Metal,849839089,,,69555,15,SpaceAgeSpaceHub,3457508975,579283
Hotroadcar,849495347,Rising Crown,3780,4572407,480,SpaceAgeSpaceHub,3455002215,530704
Sadutrail,8511621,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,23518755,508,SpaceAgeSpaceHub,3449422630,363064
Xerxes1903,8492287,Frei und Freundlich,11817,2669660,81,SpaceAgeSpaceHub,3447375024,578108
Graf von Burzum,2341635,Only Ronin`s,17616,3268541,110,SpaceAgeSpaceHub,3437998748,400895
king-of-sendling,8080888,nur meine Gilde,25466,12831243,685,SpaceAgeSpaceHub,3437458726,512144
Bille s,3382616,⚫️ Black Pearl ⚫️,21695,10671167,522,SpaceAgeSpaceHub,3432380275,620916
Madame Bea,849344045,Hamburger Hanse,8586,9394365,488,SpaceAgeSpaceHub,3431595401,542694
Nikita Bensel,6169981,Black Phönix,17642,7674470,257,SpaceAgeSpaceHub,3421831221,556892
-Benny-,10427451,,,0,0,SpaceAgeSpaceHub,3411877250,745260
Serana Pestruferin,5017689,,,0,0,SpaceAgeTitan,3411370312,855459
Screech,851442908,Kommune,5397,2307983,76,SpaceAgeSpaceHub,3407929359,405172
Akiakamai,4837431,RELIC HUNTERS,2803,3315937,323,SpaceAgeSpaceHub,3400627638,756305
Bergium66,850009800,🐉DragonRocker🏴‍☠️,7226,3965560,152,SpaceAgeTitan,3370134193,841877
