name,player_id,guild_name,guild_id,points_change,battles_change,era,points,battles
binneas,850364387,Die Flitzpiepen 🦄,20795,9848957,372,SpaceAgeSpaceHub,1511615647,242805
Asgard der Teutone,8253144,Astra 💫 Australis,20187,3529014,353,SpaceAgeSpaceHub,1509943726,288675
Super Papa 2.0,852821485,Helden der Birne,5088,2190602,20,SpaceAgeSpaceHub,1509816933,250261
Phantom 33,7000234,Insane Guardians,18918,5531478,432,SpaceAgeSpaceHub,1509501503,261589
nemo111,2784529,Rising Crown,3780,2522252,143,SpaceAgeSpaceHub,1506965668,238476
Gh0sTFr0nT,850790087,AKK,25376,0,0,SpaceAgeSpaceHub,1506769753,420189
Hypermental,5218625,Rising Crown,3780,7638428,229,SpaceAgeSpaceHub,1505667516,164452
Warli,848993585,Only Ronin`s,17616,0,0,SpaceAgeSpaceHub,1503731452,356333
Socrates,850092011,Die GEXperten,4314,2542627,280,SpaceAgeSpaceHub,1502424255,269716
ankati,3349618,Hamburger Hanse,8586,205001,52,SpaceAgeSpaceHub,1502095724,222887
Jeronimo01,10196023,🔥 Feuersterne ⭐️,13890,6527482,872,SpaceAgeSpaceHub,1500538467,240789
Tom 1904,5236371,Knights of Asgard,6,1143909,65,SpaceAgeSpaceHub,1499514851,225169
Shanon von Estellyen,3799888,Force of Nature,21629,1650961,311,SpaceAgeTitan,1499414911,292045
Grimorak,1369103,Gamesoldiers,9578,0,0,SpaceAgeSpaceHub,1498433879,302050
King Dingeling d Drölfte,8425132,Knights of Asgard,6,9954948,453,SpaceAgeSpaceHub,1498138429,180439
Oktavian der Graue,10196493,🕊Respekt🇺🇦,15265,1946646,473,SpaceAgeMars,1497941078,575310
Hans421337,5135448,Weisse Rose,6843,8208852,545,SpaceAgeTitan,1495778507,236926
Cliff0815,852023884,Taj 🕌 Mahal,16562,20920,12,SpaceAgeAsteroidBelt,1494748098,558188
Rowlaend,2659238,Frei und Freundlich,11817,8871020,489,SpaceAgeSpaceHub,1493482542,300200
Isidore 85 der Prophet,2488031,🐉DragonRocker🏴‍☠️,7226,709422,62,SpaceAgeSpaceHub,1492764647,236875
Habibi0815,1144566,ρℓαуιηg αηgєℓѕ,92,7076285,355,SpaceAgeSpaceHub,1491666987,274498
Chaoslady77,3167028,ρℓαуιηg αηgєℓѕ,92,2454368,450,SpaceAgeMars,1490670804,689771
Sluggi,7553711,Beamtenmikado,88,4010679,293,SpaceAgeTitan,1488665040,278469
MineIsTaken,7904859,,,0,0,SpaceAgeTitan,1487925050,424952
Hellcat717,2878419,Die Arbeiter,635,1182436,141,SpaceAgeSpaceHub,1486616084,175669
Friedolinus von Duster,850131091,🌟Gilead🌟,3165,546475,85,SpaceAgeSpaceHub,1485378635,332912
Randolph Cornar,852434770,Dragon Riders,159,7266577,491,SpaceAgeSpaceHub,1484472881,226281
Danae 245 der Famose,3834035,🧊Ice Gilde🧊,6289,9063023,414,SpaceAgeSpaceHub,1481860219,249783
Roman Adlerhorst,850959545,Bravehearts,16086,4217004,417,SpaceAgeSpaceHub,1476648843,294188
Hansels13,4718696,,,0,0,SpaceAgeSpaceHub,1476428307,256815
stumpalfdee,4290929,Rising Crown,3780,3589374,353,SpaceAgeSpaceHub,1474607597,254378
Willi Müller,4033075,ρℓαуιηg αηgєℓѕ,92,11992901,635,SpaceAgeSpaceHub,1474083720,105898
Wulsch2312,850838157,Kommune,5397,2323284,88,SpaceAgeSpaceHub,1474071214,170373
ThreeT,850928306,Die freien Völker,267,3764456,262,SpaceAgeTitan,1470991687,415786
Tarmina,851532001,Animrat,22580,9015015,924,SpaceAgeSpaceHub,1469962045,86359
Boss1965,848928694,Only Ronin`s,17616,266193,82,SpaceAgeSpaceHub,1466961279,252097
Conan 71,849628644,🕊 Quo Vadis 🕊,2017,4597733,311,SpaceAgeSpaceHub,1465476484,235695
Hippolyta 624 die Löwin,3191883,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,926667,186,SpaceAgeSpaceHub,1463352307,435714
Droppe,3988551,Weisse Rose,6843,1477618,102,SpaceAgeSpaceHub,1462995342,163665
-Aragon-,6784656,☠️NeverNight☠️,10520,1393656,98,SpaceAgeJupiterMoon,1461542944,367413
padi-msdt,2331126,Schwarze Engel🕊,4132,3224777,329,SpaceAgeSpaceHub,1458415991,249443
Winter65,851259865,❄️Loreley2025❄️,21895,4033472,493,SpaceAgeSpaceHub,1457371037,298629
hug iron,9699239,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,3125192,222,SpaceAgeSpaceHub,1457320455,261535
ener030,3406539,Only Ronin`s,17616,2359355,95,SpaceAgeSpaceHub,1457185124,216821
Hani2110,6696947,Next Generation,16,8034065,489,SpaceAgeTitan,1456320251,265711
Lori63,9016386,,,0,0,SpaceAgeSpaceHub,1455639437,372674
LionStar303,5953184,Cree,22432,1326116,49,SpaceAgeSpaceHub,1455424233,285701
mäandermuh,850878185,Rising Crown,3780,1483440,144,SpaceAgeTitan,1455295233,217828
Fulvia 795 die Erhabene,7721304,,,0,0,SpaceAgeTitan,1453472775,567564
Haui1004,851577286,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,10215848,314,SpaceAgeTitan,1452364425,500282
Katzenkater001,851079960,🕊 Grenzgänger 🕊,12219,0,0,SpaceAgeTitan,1452097326,384803
Napageu,5757266,Die Donnervögel,11511,4474347,403,SpaceAgeSpaceHub,1451519248,221484
Huntos Morontos Kontos,8028839,__II_II__II_II__,22086,190545,0,SpaceAgeSpaceHub,1450920414,229733
wolf1960,8305019,Kommune,5397,3852013,250,SpaceAgeVenus,1450441321,385715
NeroCaligula,10482582,Knights of Asgard,6,3776581,328,SpaceAgeSpaceHub,1447472154,270634
Zeiti,7763341,Krähennest,11372,1396272,199,SpaceAgeSpaceHub,1446729789,371546
Don Norbert,852009632,Frei und Freundlich,11817,3537914,114,SpaceAgeSpaceHub,1445495134,276236
Bobby Blitz,6343392,☠️Nightmare☠️,24477,1700805,54,SpaceAgeSpaceHub,1444959668,249977
BastiP1337,852692115,Hamburger Hanse,8586,11612173,651,SpaceAgeSpaceHub,1444689307,253157
Hasibaye,8694861,Frei und Freundlich,11817,3995128,708,VirtualFuture,1444573377,743741
Schnapper2311,8483501,,,0,0,SpaceAgeSpaceHub,1441570996,380433
jaykay,8350674,,,0,0,SpaceAgeTitan,1438603064,431247
argentaigle,5451706,Die Musketiere,6964,4799998,430,SpaceAgeSpaceHub,1438203696,218287
Krupp GmbH,3803423,,,0,0,SpaceAgeTitan,1438118698,257299
Alex der Rächer,9771378,Rächers HQ,24782,0,0,SpaceAgeTitan,1436415997,548317
HorschtKevin,8572870,Beamtenmikado,88,3175745,148,SpaceAgeSpaceHub,1431716502,172887
Heron II,3391638,Shadow Hunter,17937,553593,28,SpaceAgeSpaceHub,1428984389,248834
Martin1776,2709043,🌟Gilead🌟,3165,0,0,SpaceAgeSpaceHub,1428581748,293308
Issos II,8585925,Helden der Birne,5088,1006630,61,SpaceAgeSpaceHub,1427892779,253706
Frank Columbo,9008546,Preußen Gilde,4921,2180893,266,SpaceAgeSpaceHub,1423298708,229512
Linfex12,849004606,Astra 💫 Australis,20187,1621052,98,SpaceAgeTitan,1422832108,262744
Sophokles 442 der Starke,3974305,,,0,0,SpaceAgeSpaceHub,1421617908,301214
Hub Schrauber,6707492,Next Generation,16,1072610,104,SpaceAgeSpaceHub,1420829705,278880
Stefanie IV,2253138,Rising Crown,3780,2201622,150,SpaceAgeTitan,1420375367,298176
Elisabeth 4743 die Weiße,7683250,Kings Drakul,1477,4777678,378,SpaceAgeSpaceHub,1419703006,231684
Hotte 1,849737957,,,0,0,SpaceAgeSpaceHub,1416830077,370919
Nashi1974,5231944,꧁ 𝕺𝖑𝖉 𝕹𝖔. 7 ꧂,9777,316525,23,SpaceAgeTitan,1413347543,316174
Sulkin,7144716,🧊Ice Gilde🧊,6289,9061968,530,SpaceAgeSpaceHub,1413207228,209668
gero106,2592114,Die Arbeiter,635,3352485,244,SpaceAgeSpaceHub,1411910731,168076
Nelli die Gute,850098951,Spaß am spielen 😎,18891,5598795,539,SpaceAgeSpaceHub,1410933901,302089
Hayward,849148744,,,0,0,SpaceAgeTitan,1407566909,321984
Haegar12345,4094563,🐉DragonRocker🏴‍☠️,7226,2711397,284,SpaceAgeTitan,1407431624,300103
Rüdiger der Geniale,5747759,🐉DragonRocker🏴‍☠️,7226,3575449,144,SpaceAgeSpaceHub,1400945006,217203
Lari1909,850543447,Outsiders,343,7469265,647,SpaceAgeJupiterMoon,1400889192,420360
Sir Drinkalot,7370231,Knights of Asgard,6,3941118,322,SpaceAgeTitan,1400530927,368303
Phuram,52888,,,0,0,SpaceAgeSpaceHub,1399003376,184753
ein-steiger,5737277,Enterprise,877,5711072,458,SpaceAgeSpaceHub,1398964942,152254
Buddy012,850865477,Enterprise,877,2850305,161,SpaceAgeSpaceHub,1396733867,146394
DasStoe,5769137,🌻🌻🌻,24874,0,0,SpaceAgeSpaceHub,1391907250,289094
Diabolus 666 der Rote,7263798,Next Generation,16,1527625,64,SpaceAgeSpaceHub,1388885014,169809
Mr. Holiday,10073946,,,0,0,SpaceAgeTitan,1388667956,428976
Frew Gregor,5662124,Originals / Urlaub,12967,0,0,SpaceAgeSpaceHub,1388287951,258249
moench1,8018432,🧊Ice Gilde🧊,6289,6619157,524,SpaceAgeSpaceHub,1387863860,324325
Spatzenfängerin,850319499,,,0,0,SpaceAgeTitan,1386774098,371614
Der Bergdoktor,4847521,Knights of Asgard,6,5522038,506,SpaceAgeSpaceHub,1386670140,217332
didl woi,2828862,🔥 Feuersterne ⭐️,13890,3921406,613,SpaceAgeTitan,1383336776,390003
lexxxi2,7336604,,,0,0,SpaceAgeTitan,1380322059,528841
KINGz535,7221311,,,0,0,SpaceAgeTitan,1378652300,374380
Fiedelbumm,5938658,Sachsen Fighters🇺🇦,2198,7480990,516,SpaceAgeSpaceHub,1376610522,502714
Dreganthorius der Große,850464319,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,5684908,670,SpaceAgeJupiterMoon,1376363299,411433
Jaycobs,849328711,Die Arbeiter,635,10516479,308,SpaceAgeTitan,1375582204,225899
Super-Grobi,851739699,🌟Gilead🌟,3165,9097704,676,SpaceAgeSpaceHub,1375371017,152960
Gärt,9435974,Heroen,24284,0,0,SpaceAgeTitan,1373707316,347897
Silks Winter,850625178,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,3383969,209,SpaceAgeSpaceHub,1372171549,232108
bagut1964,6210116,Jolly Roger,394,0,0,SpaceAgeSpaceHub,1367585637,218956
Faf de Klerk,6160655,,,143295,1,SpaceAgeSpaceHub,1367561134,244808
jofilly,5040228,Die Flitzpiepen 🦄,20795,3199792,315,SpaceAgeTitan,1363126249,244390
Nikeshi,643644,🕊 Quo Vadis 🕊,2017,1182653,78,SpaceAgeSpaceHub,1361627396,262999
Jack Daniels No7,2885431,꧁ 𝕺𝖑𝖉 𝕹𝖔. 7 ꧂,9777,3618539,355,SpaceAgeSpaceHub,1359866983,358645
Goggi der Ältere,8130881,RELIC HUNTERS,2803,4472322,504,SpaceAgeSpaceHub,1358798853,208354
Lancelote-der Beherzte,5553258,Kommune,5397,1059291,143,SpaceAgeVenus,1358741620,403164
Wolfgang der Kluge,849755698,Die freien Völker,267,11210633,552,SpaceAgeJupiterMoon,1358491912,365018
DonnerWill,6052130,Böhse Onkelz,22286,2314795,257,SpaceAgeTitan,1357807375,359595
Tomosus,849782775,ρℓαуιηg αηgєℓѕ,92,12992348,1235,SpaceAgeSpaceHub,1356182641,194261
lahmeente77,2782658,Hessian Dragons,109,1693585,196,SpaceAgeTitan,1355630394,172268
DeKa1507,9642754,,,0,0,SpaceAgeTitan,1355480378,310615
DrPeppermint,10015114,🕊 Grenzgänger 🕊,12219,4010004,220,SpaceAgeSpaceHub,1351828924,196953
Olaf der Weise,8713805,Legati Minervae,13956,4724883,317,SpaceAgeSpaceHub,1351626747,238021
Werner.W,5060260,,,0,0,SpaceAgeTitan,1350553196,356406
Thommy1970,8079223,MAKEDONIA,1262,5551924,633,SpaceAgeSpaceHub,1349717341,178649
Daniel Düse,3736871,Next Generation,16,1503661,56,SpaceAgeSpaceHub,1348907505,247515
Vin Benzin,9929285,Kommune,5397,2462490,115,SpaceAgeTitan,1348744309,283786
Tamirat,852772043,Hamburger Hanse,8586,3117822,187,SpaceAgeTitan,1347812342,286090
GreatIndian,10463463,ρℓαуιηg αηgєℓѕ,92,5534260,267,SpaceAgeSpaceHub,1347268227,236286
NewFord,9343268,KEIN STRESS 🏖,14466,550591,86,SpaceAgeSpaceHub,1345781179,243791
Viktoria 3284 die Weise,850456646,FGB🌹,21516,4018709,741,SpaceAgeAsteroidBelt,1343182703,379808
SurvivorMcGyver,7530208,,,0,0,SpaceAgeTitan,1342451670,361564
Sinaloa,8085805,🍐Fallobst 🍐,24873,0,0,SpaceAgeAsteroidBelt,1341415375,523713
Siggi der Gerechte,2461863,Preußen Gilde,4921,0,0,SpaceAgeSpaceHub,1338393564,248084
Bongshyva,2607929,Das Bündnis,10026,0,0,SpaceAgeSpaceHub,1336713809,267553
schurke okin,3478547,,,0,0,SpaceAgeTitan,1335229035,296242
JarJarBinx,7743118,Astra 💫 Australis,20187,467961,77,SpaceAgeMars,1334280564,562769
Krebbs,2349692,Shadow Hunter,17937,3378591,341,SpaceAgeSpaceHub,1331964174,218629
Paperboy1998,7459936,Gamesoldiers,9578,88075,24,SpaceAgeSpaceHub,1331156144,206605
Taschenrechner22,7941368,,,0,0,SpaceAgeSpaceHub,1330312810,291849
Pottek84,6283479,Black Phönix,17642,4471225,242,SpaceAgeTitan,1329344167,266122
Beercules18,9909765,🌟Gilead🌟,3165,2084247,105,SpaceAgeSpaceHub,1328810718,153461
XP500,849055563,×꧁Ψ☆LEGENDARY☆Ψ꧂×,18064,2106669,197,SpaceAgeSpaceHub,1328795628,180811
Spatzolino58,3689594,⚫️ Black Pearl ⚫️,21695,980134,97,SpaceAgeSpaceHub,1327851927,200702
Henry 485 der Verwegene,8839169,🧊Ice Gilde🧊,6289,5376873,385,SpaceAgeSpaceHub,1327548540,217235
hubbra,2671642,Spaß am spielen 😎,18891,10515534,743,SpaceAgeSpaceHub,1327338498,270703
EdlerSchnarch,5291652,für ruhige spieler,10549,5302274,429,SpaceAgeTitan,1326536182,282054
Balumba,851683650,Black Phönix,17642,13712726,650,SpaceAgeTitan,1326211269,266091
König RW aus B,3756416,,,0,0,SpaceAgeTitan,1325271127,375591
Nero2016,3586529,Next Generation,16,2402660,226,SpaceAgeSpaceHub,1324964635,230892
Bierflasche1921,8011472,Enterprise,877,7887158,406,SpaceAgeJupiterMoon,1323796269,238153
Bitphil,851343002,🌟Gilead🌟,3165,4070937,82,SpaceAgeSpaceHub,1322896117,237067
Achilles 753 der Listige,9019763,,,0,0,SpaceAgeSpaceHub,1322817466,229773
Muddi Babsi,10366220,Uni´´Gilde,22289,0,0,SpaceAgeSpaceHub,1322402914,323868
Gerkont,7625116,🧊Ice Gilde🧊,6289,3073061,206,SpaceAgeSpaceHub,1322396581,258458
Landvogt Boemi,3320016,,,0,0,SpaceAgeSpaceHub,1321567083,259192
Laudazio,1912157,Vagabund,21755,5257988,718,SpaceAgeAsteroidBelt,1320654266,332191
EniSky,4492009,,,0,0,SpaceAgeSpaceHub,1319746758,212341
MC Schnegge,850419185,FunFighters,3537,3360536,557,SpaceAgeAsteroidBelt,1316515670,414831
Dirkorn,849419943,Freigeist,22,2005987,46,SpaceAgeSpaceHub,1315726113,124382
Urania die Schwester,4944731,🇮🇱Sitara🇺🇦,4988,0,0,SpaceAgeTitan,1315165880,288438
Domestos der Chlorreiche,1557984,Nebenwelten,3983,826670,102,SpaceAgeSpaceHub,1314875287,297160
Cadvan,8824795,Only Ronin`s,17616,1631418,159,SpaceAgeJupiterMoon,1313261323,390483
EasyRainer der Starke,2603351,Germanien,1052,4071366,362,SpaceAgeSpaceHub,1312476897,279141
Ottidis,8832274,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,1445714,106,SpaceAgeMars,1312093293,392065
ArchEnemy,8479844,FunFighters,3537,798987,173,SpaceAgeAsteroidBelt,1311510278,348761
Voll der Horst,849372253,,,0,0,SpaceAgeSpaceHub,1308987635,346315
hannes78,8420919,Only Ronin`s,17616,1161412,106,SpaceAgeMars,1308768172,643184
GreatGimli,850237513,☮️Mittelerde🕊️,17021,2755713,746,VirtualFuture,1307820466,553367
franmeye,3724337,Helden der Birne,5088,1058739,134,SpaceAgeSpaceHub,1307023750,167597
Isis*,5119334,,,0,0,SpaceAgeTitan,1305303375,291421
Franz Xaver Unsinn,3780114,OoO - Out of Order,21170,0,0,SpaceAgeJupiterMoon,1304405967,317738
muggsy461,6789104,Frei und Freundlich,11817,6537231,540,SpaceAgeSpaceHub,1302355888,191797
data45,10643746,Die Flitzpiepen 🦄,20795,6744203,225,SpaceAgeTitan,1300831422,195168
Argyrus 613 der Grausame,10324845,die sanftmütigen,1047,4004753,635,SpaceAgeAsteroidBelt,1300582576,498212
Peter der 3te,3042223,ρℓαуιηg αηgєℓѕ,92,1310160,170,SpaceAgeSpaceHub,1299766333,170490
Marcus vom Mediapark,5155210,Bookmap Traders,21940,6961397,574,SpaceAgeSpaceHub,1298803829,140908
Sir ABI der Erste,8477193,Dune,3404,1112443,51,SpaceAgeSpaceHub,1297267910,151730
Hazeghost,852078152,Kommune,5397,0,0,SpaceAgeJupiterMoon,1297068769,363184
MasterLongus,6755781,Hessian Dragons,109,1910194,227,SpaceAgeSpaceHub,1295597604,241327
Magister Mart,7380536,die sanftmütigen,1047,1241353,152,SpaceAgeSpaceHub,1294768016,228475
Don.Panse85,5017342,,,0,0,SpaceAgeSpaceHub,1293943948,135847
Saavik vom Vulkan,5582743,Schwarze Engel🕊,4132,2288877,69,SpaceAgeSpaceHub,1293024647,168412
Andermic,2483149,Kommune,5397,3558331,21,SpaceAgeSpaceHub,1290431980,166072
Papilus,4204956,RTL,11714,6726753,544,SpaceAgeSpaceHub,1290253181,224312
Dami 212,9195583,Meerkater 🇺🇦,16471,5452307,527,SpaceAgeSpaceHub,1290084206,152675
KaiEndt,3082471,,,0,0,SpaceAgeSpaceHub,1289714587,240697
Kassander 512 der Rächer,4370922,One,4953,0,0,SpaceAgeSpaceHub,1287110486,279613
henry the fool,848916279,Weltenbummler,18230,430807,73,SpaceAgeSpaceHub,1286032817,139795
ZaKruta,5077455,Die Händler,1661,5501970,392,SpaceAgeSpaceHub,1285818131,156022
Offenes Fenster,4420658,Rising Crown,3780,2060131,202,SpaceAgeSpaceHub,1285748468,259869
Frag Mente,6597787,,,0,0,SpaceAgeSpaceHub,1285586038,393222
Kryschok,4296615,Shadow Hunter,17937,4834705,548,SpaceAgeSpaceHub,1284863108,243603
Lolly76,9099288,Outsiders,343,1531409,89,SpaceAgeAsteroidBelt,1284266255,623355
VanManiac,850401336,Die Flitzpiepen 🦄,20795,5129351,498,SpaceAgeSpaceHub,1284049638,272956
Monika M,849159871,🌻ganz entspannt 🌻,4094,4131614,438,SpaceAgeTitan,1282728831,270972
indura,10154549,,,0,0,SpaceAgeSpaceHub,1279675725,162296
Radltreiber,3006544,Death Punch,1546,0,0,SpaceAgeSpaceHub,1279589025,286490
StrategePassae,849065252,Insane Guardians,18918,6515946,494,SpaceAgeTitan,1279181320,229345
Isonomia,850221745,Haus am See,22871,945033,27,SpaceAgeSpaceHub,1278548386,267225
Kallisto 1284 die Weise,6954097,,,0,0,SpaceAgeSpaceHub,1277853932,298271
Magni,850950534,Only Ronin`s,17616,182112,48,SpaceAgeTitan,1276820292,300161
Xina die Starke,3825214,🌍Weltkontor🌎,5204,5223556,390,SpaceAgeSpaceHub,1276520005,203886
maik.baerchen,9696062,Astra 💫 Australis,20187,3249888,527,SpaceAgeMars,1275985626,431606
Carlu,10104493,Knights of Asgard,6,471376,2,SpaceAgeVenus,1272892878,524086
Swetty J.,8474439,,,0,0,SpaceAgeTitan,1268445318,308140
TerenceChill,5674399,KEIN STRESS 🏖,14466,972902,59,SpaceAgeSpaceHub,1268323148,156131
Lord DD Vader,2593138,KEIN STRESS 🏖,14466,2965842,119,SpaceAgeSpaceHub,1261183301,135935
Danae S,850563716,Zeit für eine Pause,25473,2339751,143,SpaceAgeSpaceHub,1260715096,255099
Charlie1982,8706677,Rising Crown,3780,4098097,370,SpaceAgeTitan,1257311156,178373
Livia aus M,850962095,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,4487032,592,SpaceAgeJupiterMoon,1255422454,397892
Mrs. Miyagi,3324229,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,6641554,868,FutureEra,1254000383,610308
hks14k,6621213,RELIC HUNTERS,2803,2407028,99,SpaceAgeSpaceHub,1253183280,191861
Graf Torsten von Belchen,4733761,Erst mal Pause,23684,0,0,SpaceAgeTitan,1252526767,348677
HappyNeuling,7798073,꧁ 𝕺𝖑𝖉 𝕹𝖔. 7 ꧂,9777,4167780,335,SpaceAgeTitan,1252303367,239751
ugeli,7258527,,,0,0,SpaceAgeTitan,1251175135,273464
Marie die Barmherzige,2774781,The Eligius Corp.,18673,1198698,179,SpaceAgeSpaceHub,1250843691,223517
Lucill,2324813,Rising Crown,3780,474501,26,SpaceAgeSpaceHub,1250525497,228139
Hochstedt,852028712,DNA.,211,7857027,369,SpaceAgeSpaceHub,1250110428,191347
Abramita,8746882,Force of Nature,21629,654565,54,SpaceAgeAsteroidBelt,1250043066,517303
OldKingKev,10551796,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,20045448,404,SpaceAgeTitan,1248864023,222268
Speedy69,8496060,Rising Crown,3780,1272431,132,SpaceAgeTitan,1248105662,322391
man4ugoal,8463994,Schwarze Engel🕊,4132,870925,36,SpaceAgeSpaceHub,1247390500,202179
Tortuguero,4287055,👑 Annodazumal 👑,4103,6012038,382,SpaceAgeSpaceHub,1247188583,143088
Magnus 14 der Falke,1733034,Diamonds Heart,24174,9257435,602,SpaceAgeJupiterMoon,1246739421,264688
Bernis Reich,8494172,modjo 🇺🇦,8194,4046214,313,SpaceAgeSpaceHub,1244115257,211506
Leontyne,5078442,,,0,0,SpaceAgeSpaceHub,1242399457,158406
FC der Große,3989123,Dragon Riders,159,2106468,105,SpaceAgeSpaceHub,1241771288,169592
.Knuffelchen.,10422763,Frei und Freundlich,11817,0,0,SpaceAgeSpaceHub,1241150948,287878
Murd0c,3513290,Die Karawane,20,0,0,SpaceAgeSpaceHub,1239589485,254702
Schamalamadingdong,4364144,,,0,0,SpaceAgeTitan,1237965692,300918
29AX3,5538105,Fairy Trade,68,1790938,15,SpaceAgeSpaceHub,1236684953,159866
Andy SN,3161644,die sanftmütigen,1047,2469899,202,SpaceAgeSpaceHub,1236559114,193695
Captain.Future,5447429,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2640212,249,SpaceAgeAsteroidBelt,1234900659,321754
PietSahad,9401394,,,0,0,SpaceAgeTitan,1234817828,317883
MAXIMVS 66,849412443,Circvs Maximvs,24425,0,0,SpaceAgeTitan,1233238801,163935
Der Rotzleffel,852604443,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,8852963,815,SpaceAgeSpaceHub,1233225148,290022
drucki01,2318214,Black Horizon 🇺🇦,47,2908949,382,SpaceAgeTitan,1232935707,422068
Sire Ianni,9134008,Rising Crown,3780,1599172,153,SpaceAgeVenus,1230994748,630819
Pierre Vinapela,851433877,ρℓαуιηg αηgєℓѕ,92,1386302,243,SpaceAgeTitan,1230028027,270840
Spike80Mike,8101645,OoO - Out of Order,21170,0,0,SpaceAgeTitan,1229765100,284457
Eisenherz66,850148518,🌳grüner Hirsch🌳,8112,4764682,368,SpaceAgeTitan,1228807538,181082
Lokasta 187,8822035,Nordische Union,12521,1500835,50,SpaceAgeSpaceHub,1226612191,170763
Ubits,849834771,Empire of Ubits,15750,2582044,311,SpaceAgeSpaceHub,1225192847,206800
akinom7,10460609,🕊 Grenzgänger 🕊,12219,730575,47,SpaceAgeAsteroidBelt,1225149938,339443
Lilly1811,8834351,D. Unerschrockenenᵁᴬ,13198,9666308,532,SpaceAgeTitan,1224418424,197977
Farnsworth007,7282233,TnT007,9233,1046093,83,SpaceAgeSpaceHub,1223979998,163516
Kralle77,849855302,ρℓαуιηg αηgєℓѕ,92,1446866,96,SpaceAgeTitan,1223310813,255413
Blacksheep 87,4644712,Valburger,3249,0,0,SpaceAgeSpaceHub,1223262167,175005
Kati die Kluge,6682023,Die Flitzpiepen 🦄,20795,4699129,357,SpaceAgeTitan,1223029996,217914
=BAHAMUT=,10239941,Knights of Asgard,6,1771404,172,SpaceAgeSpaceHub,1222181561,236514
Loony1712,851718588,Black Phönix,17642,9023708,840,SpaceAgeTitan,1220120497,272872
tonimachoni,9991478,Die Arbeiter,635,3366360,603,TomorrowEra,1219204310,618701
King Esume,8140302,Krähennest,11372,0,0,SpaceAgeSpaceHub,1217844194,261975
Justina 2033 die Listige,851900838,Knights of Asgard,6,0,0,SpaceAgeTitan,1216647817,280058
Inselratte,850514719,Einsteiger,22389,6311836,551,SpaceAgeSpaceHub,1215998443,194887
Gorgomil,10588641,Helden der Birne,5088,2505306,113,SpaceAgeTitan,1213241851,258003
BloodyVamp,849601224,Outsiders,343,2882317,211,SpaceAgeSpaceHub,1213232759,267631
retep 0,9808990,Urgestein,11095,2574585,325,SpaceAgeSpaceHub,1212261348,188619
Olith1970,850287939,Insane Guardians,18918,3736369,171,SpaceAgeSpaceHub,1211103079,204476
Niketas,5157905,Santiano,23876,3289672,423,SpaceAgeSpaceHub,1210438768,264867
Conan der Eroberer,8303797,Von der Insel,8427,3526129,346,SpaceAgeTitan,1208831761,244328
Ivicag,849798802,😇Engel+Strategen🈲,60,3922940,469,SpaceAgeSpaceHub,1208135403,184038
SeemsLikeWater,852800512,Rising Crown,3780,3152233,260,SpaceAgeTitan,1206839532,266435
Maximus Planus,5695794,,,0,0,SpaceAgeSpaceHub,1205030756,346315
Lord of Roscommon Marco,850046933,FunFighters,3537,5750951,594,SpaceAgeVenus,1201805924,428256
doppelwopp,9086666,Die Flitzpiepen 🦄,20795,4474564,581,SpaceAgeTitan,1201453988,288135
djzecke,2477770,modjo 🇺🇦,8194,2538341,348,SpaceAgeTitan,1201158249,239410
Eisen-Dieter,10316378,Helden der Birne,5088,1273917,122,SpaceAgeSpaceHub,1197856103,253378
Käptän Blaubär,6578585,Ü 50-OHNE PFLICHTEN,7652,0,0,SpaceAgeSpaceHub,1195068405,226534
petiundkati,4140327,Expendables & Falken,8004,0,0,SpaceAgeSpaceHub,1194178138,268998
ChiliGartenFreak,852753653,Yggdrasil,10153,4710556,924,SpaceAgeJupiterMoon,1193488157,362124
Fritteuse,2350923,Dragon Riders,159,3482818,265,SpaceAgeTitan,1192389490,133602
ezio13000,10072516,🐉DragonRocker🏴‍☠️,7226,1925010,110,SpaceAgeTitan,1192141114,233613
Karmann,9719023,FunFighters,3537,3562345,484,SpaceAgeVenus,1191907045,579118
FionaFionaFiona,850874088,Astra 💫 Australis,20187,6507441,682,SpaceAgeAsteroidBelt,1189717393,472618
Sir Pun,849489388,Sachsens Ritter,7973,0,0,SpaceAgeTitan,1186778785,303097
H0ust0n,5448387,,,0,0,SpaceAgeSpaceHub,1185064665,253490
N.Greywolf,8255018,🕊 Quo Vadis 🕊,2017,439942,37,SpaceAgeVenus,1184954250,394716
Repto1,850571211,Die Flitzpiepen 🦄,20795,3932339,737,SpaceAgeVenus,1182648951,582692
