name,player_id,guild_name,guild_id,points_change,battles_change,era,points,battles
Anastasius 78,6458932,Abstellgleis 2,25514,6604126,598,SpaceAgeSpaceHub,4458812590,866212
Hans der 3,8844497,🕊 Grenzgänger 🕊,12219,4794565,471,SpaceAgeSpaceHub,4457997033,758019
leon 288,7445549,MMM,25147,20009344,733,SpaceAgeSpaceHub,4442459452,592361
Xx.LEO.xX,7313397,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,12996607,437,SpaceAgeSpaceHub,4437703434,787753
oZZiploZZi,6352671,Outsiders,343,12053972,672,SpaceAgeSpaceHub,4432524371,676935
AbueloKlaus,7689698,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2298008,106,SpaceAgeSpaceHub,4417886209,755479
belladonna 66,8642092,Fluffige Mammuts🦣🦣,7139,5943366,174,SpaceAgeSpaceHub,4414240876,672677
TRISTESSE,7955197,Yggdrasil,10153,16189154,1065,SpaceAgeSpaceHub,4403225643,803847
wattwurm66,4316785,Die Flitzpiepen 🦄,20795,9171785,772,SpaceAgeSpaceHub,4387037108,944437
LFCDOC der Unbarmherzige,5697281,🥇 Neuaufsteher 🥇,12806,15371286,812,SpaceAgeSpaceHub,4384565645,1071849
asqw1,2233782,Rising Crown,3780,8568112,387,SpaceAgeSpaceHub,4380620681,856604
Zewam,2711028,Expendables & Falken,8004,0,0,SpaceAgeSpaceHub,4348802364,1265106
Mister X123,4397549,Next Generation,16,15273443,383,SpaceAgeSpaceHub,4347455236,717132
gunderl,849340921,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,16210540,571,SpaceAgeSpaceHub,4341187566,630130
-Heidi-,9004327,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,12133957,412,SpaceAgeSpaceHub,4339496664,900549
johndoe1,10345165,🥃 Havana Club 🥃,20016,20038850,667,SpaceAgeSpaceHub,4333578072,534014
Deadpoolli,3822489,Die Flitzpiepen 🦄,20795,1812833,78,SpaceAgeSpaceHub,4331894936,792162
Icebreaker1971,2820222,🧊Ice Gilde🧊,6289,765900,0,SpaceAgeSpaceHub,4329031846,770922
Casyhasy,8991313,Die Flitzpiepen 🦄,20795,1646875,99,SpaceAgeSpaceHub,4326404017,900293
Unity,9477691,XOX,25663,10836395,848,SpaceAgeSpaceHub,4312620711,714017
Svetik,10284923,🥇 Neuaufsteher 🥇,12806,351043,53,SpaceAgeSpaceHub,4297057235,662984
Yenkilus der 44.,8257853,Hessian Dragons,109,12164293,576,SpaceAgeSpaceHub,4293773668,603941
TimeHunter,3768400,Black Phönix,17642,9154559,653,SpaceAgeSpaceHub,4276656803,773486
Asmodae,3530006,Force of Nature,21629,4952120,83,SpaceAgeSpaceHub,4276504695,739645
Chris8156,9719229,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,11170892,465,SpaceAgeTitan,4265764318,794135
Edmund 485 der Verwegene,8174419,Rising Crown,3780,15642965,513,SpaceAgeSpaceHub,4235377369,776985
Tööbi Valhall,8742752,𝖁𝖆𝖑𝖍𝖆𝖑𝖑𝖆,22349,6240506,245,SpaceAgeSpaceHub,4235016425,756776
El buho,8566844,Only Ronin`s,17616,9649775,476,SpaceAgeSpaceHub,4234819532,719119
Thorsten aus Hamburg,3123799,Horde der Hanse,14972,5979538,226,SpaceAgeSpaceHub,4228616207,649776
Honorius 746 der Weise,8592968,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,10965019,482,SpaceAgeSpaceHub,4218719951,694348
MuadDib,851160841,🐉DragonRocker🏴‍☠️,7226,22768815,686,SpaceAgeSpaceHub,4217553291,826938
pope600,2180229,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,8811399,549,SpaceAgeSpaceHub,4204806358,735441
Felix .,1304842,FunFighters,3537,9559522,477,SpaceAgeSpaceHub,4199173998,705731
Jochen dein Freund,850455917,Outsiders,343,14312130,507,SpaceAgeSpaceHub,4194713223,597628
Sandy112,7352617,Weisse Rose,6843,9470877,795,SpaceAgeSpaceHub,4194515278,695366
KämpferSiegfried,4738589,Outsiders,343,8004689,405,SpaceAgeSpaceHub,4190738771,809578
Joe Stoppelbart,8407475,🕊 Quo Vadis 🕊,2017,21149768,889,SpaceAgeSpaceHub,4189630144,731339
sodedako,9847392,ρℓαуιηg αηgєℓѕ,92,32931404,524,SpaceAgeTitan,4188933862,622145
Milai,9532845,Black Phönix,17642,11612368,729,SpaceAgeSpaceHub,4185383349,861513
Blanka,7913583,Force of Nature,21629,3072968,116,SpaceAgeSpaceHub,4174634385,878094
der-dude78,8945256,Die Spartiaten,12599,5972338,245,SpaceAgeSpaceHub,4158717047,656326
DARK SLAYER FRANK,849484067,Only Ronin`s,17616,5239880,286,SpaceAgeSpaceHub,4156655688,629918
Yazoo1000,3926812,Force of Nature,21629,1396925,98,SpaceAgeSpaceHub,4156510959,675197
Arthus Seele,4388294,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,11060967,519,SpaceAgeSpaceHub,4127035690,884851
KingGunterius,4377509,FunFighters,3537,7634329,777,SpaceAgeSpaceHub,4120854638,708073
tj der große von tutles,10436333,🥇 Neuaufsteher 🥇,12806,12657905,568,SpaceAgeSpaceHub,4120642279,686420
Hugin Rabenson,850940369,Knights of Asgard,6,19454656,553,SpaceAgeSpaceHub,4117581206,515389
GROOT15,8497645,FunFighters,3537,9556689,769,SpaceAgeSpaceHub,4097609332,669959
JarodX,3079265,Rising Crown,3780,5429869,130,SpaceAgeSpaceHub,4097042803,808490
serbish,2601474,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,14686115,642,SpaceAgeSpaceHub,4084965894,623365
.42.,8455357,Meerkater 🇺🇦,16471,10154965,397,SpaceAgeSpaceHub,4069511958,747399
T4Ever,850775321,FunFighters,3537,11725357,667,SpaceAgeSpaceHub,4052952280,793041
Franziskus der Heilige,4537553,Schwarze Engel🕊,4132,8961456,712,SpaceAgeSpaceHub,4048763236,725029
Matilda 0815,5605812,,,0,0,SpaceAgeSpaceHub,4031588226,813887
Barney Nord 2009,9314566,Outsiders,343,5085210,222,SpaceAgeSpaceHub,4004870870,757052
Cynthia 264,4261226,Outsiders,343,17840046,513,SpaceAgeSpaceHub,4004263891,614300
= Medusa =,3630821,🕊Gorgonen🕊,4888,812130,0,SpaceAgeSpaceHub,3993946096,767217
Baruch,7932655,Helden der Birne,5088,151265,41,SpaceAgeSpaceHub,3990991267,548834
Bern der Harte,4248550,Hinkelstein,21802,41822945,71,SpaceAgeSpaceHub,3985768896,628255
Bond2019,9842696,☠️NeverNight☠️,10520,9028515,363,SpaceAgeSpaceHub,3982446388,596700
Emporer of Mankind,3343993,Outsiders,343,10375720,356,SpaceAgeSpaceHub,3968640784,602064
nikosita,850425951,Kommune,5397,2914013,105,SpaceAgeSpaceHub,3967417160,644870
matti1111,851693454,Einfeld,23817,42375554,1095,SpaceAgeSpaceHub,3937496302,506302
Barbar28,9313350,Rising Crown,3780,16117756,511,SpaceAgeSpaceHub,3927668632,605511
Jolly Jumper,8869880,🥇 Neuaufsteher 🥇,12806,6252628,366,SpaceAgeSpaceHub,3923025540,857992
Der Herzige,4590109,Only Ronin`s,17616,7210457,200,SpaceAgeSpaceHub,3918511071,696594
hubulubu,852039551,Einfeld,23817,9444004,905,SpaceAgeSpaceHub,3916984843,505332
Frank von Sulingen,8076878,ρℓαуιηg αηgєℓѕ,92,11767631,828,SpaceAgeSpaceHub,3915039703,605922
GroßerRomolus,851653318,🥃 Havana Club 🥃,20016,19296890,561,SpaceAgeSpaceHub,3910372991,528984
Paprikano,3185978,Fighting Porcupines,22345,10471241,224,SpaceAgeSpaceHub,3903650330,529811
Angus v. d. Dt. Dogge,3455485,ρℓαуιηg αηgєℓѕ,92,6276125,631,SpaceAgeSpaceHub,3902741919,771732
Old Kampfgnom,852738541,🐉DragonRocker🏴‍☠️,7226,13254671,304,SpaceAgeSpaceHub,3896620603,548101
Karl der Große 1966,9277930,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,23219827,856,SpaceAgeSpaceHub,3893325277,711757
brundica,4959565,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,5633426,152,SpaceAgeSpaceHub,3892298460,598014
Katzi.,7958496,,,0,0,SpaceAgeSpaceHub,3888681540,838593
Harley the Quinn,4393638,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,3380520,151,SpaceAgeSpaceHub,3867991070,875450
Baumeister-WES,9656584,FunFighters,3537,8643788,356,SpaceAgeSpaceHub,3862144192,487480
*Iokasta*,5906364,Weisse Rose,6843,11172072,950,SpaceAgeSpaceHub,3848782997,627396
Lord Nickedick,6980656,Only Ronin`s,17616,3919969,133,SpaceAgeSpaceHub,3848446200,533774
eri60,7958153,FunFighters,3537,16753495,688,SpaceAgeSpaceHub,3831083853,658756
Simunas,3218427,Kommune,5397,9785221,506,SpaceAgeSpaceHub,3823309101,599262
Braveheart76,8579910,Die Flitzpiepen 🦄,20795,10760206,513,SpaceAgeSpaceHub,3816818870,665257
Syntics,848963004,Dragon Riders,159,14762986,578,SpaceAgeSpaceHub,3813855461,567610
Phyteuma,6958607,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,16456851,795,SpaceAgeSpaceHub,3813107043,847721
John Glenn,9256152,,,0,0,SpaceAgeSpaceHub,3810082885,921990
Tyrchen,3846318,Knights of Asgard,6,10492531,575,SpaceAgeSpaceHub,3802886178,744825
BNK-3R,10183504,,,0,0,SpaceAgeJupiterMoon,3796546708,1220097
FoE Hede,9319713,Weird Ghosts,23231,19129700,799,SpaceAgeSpaceHub,3790295863,707339
Odin der Götterpartygott,8350900,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,3736055,212,SpaceAgeSpaceHub,3785786834,631443
Calico Jack R,6323488,FunFighters,3537,2982718,279,SpaceAgeSpaceHub,3783422695,686029
Agolfo,849192647,Seniorenheim,25608,0,0,SpaceAgeSpaceHub,3781101937,595351
Hadrian 789 der Grausame,849302695,🐉DragonRocker🏴‍☠️,7226,8967605,328,SpaceAgeSpaceHub,3777407842,732068
Dünenkrieger,850878471,Black Phönix,17642,15851903,600,SpaceAgeSpaceHub,3774636492,638949
HBX599,850221854,Black Phönix,17642,17654091,630,SpaceAgeSpaceHub,3771186594,632832
holger1999,1392263,Next Generation,16,10298091,597,SpaceAgeSpaceHub,3764497870,790690
Murphy001,850849696,🕊 Grenzgänger 🕊,12219,8391487,737,SpaceAgeTitan,3759984485,914821
KingGob,851526284,Enterprise,877,14245870,1484,SpaceAgeSpaceHub,3756330460,544930
Der Sturmgesegnete 233,5897468,RELIC HUNTERS,2803,12117220,746,SpaceAgeSpaceHub,3734378554,640827
Killa Queen,849124205,Musketierchen 4.0,17389,12018520,769,SpaceAgeSpaceHub,3733818974,567755
didi koh phee,10534307,Die Arbeiter,635,11991972,369,SpaceAgeSpaceHub,3732365660,612937
Schischa der Geist,850716871,FunFighters,3537,24397207,1032,SpaceAgeSpaceHub,3720822093,751042
Uschi die Irre,850003953,Outsiders,343,16968414,591,SpaceAgeSpaceHub,3684368582,749806
Alex der Forscher,4391866,Alex,25263,42958963,400,SpaceAgeSpaceHub,3679655742,425386
Miss Erfolg,3113198,Outsiders,343,7513107,304,SpaceAgeSpaceHub,3670766702,729700
zam18-100-92,849922543,Outsiders,343,3854792,136,SpaceAgeSpaceHub,3663573430,581307
EL Feera,10295900,ρℓαуιηg αηgєℓѕ,92,18668488,659,SpaceAgeSpaceHub,3660643743,775554
Buddy81,850069283,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,3100400,163,SpaceAgeSpaceHub,3649240600,529109
XtremeDE512,850102118,Die freien Völker,267,413215,107,SpaceAgeSpaceHub,3615146523,443585
Tibi*,10283615,⬆️UpGrade*,25718,11322501,422,SpaceAgeSpaceHub,3615065423,496430
ComplexDock,8497195,Outsiders,343,11773679,567,SpaceAgeSpaceHub,3599809981,780922
Weltmeister,8699640,Outsiders,343,6472871,420,SpaceAgeSpaceHub,3595734238,520102
Gloria Mosca,4588777,,,0,0,SpaceAgeSpaceHub,3589994747,723921
Pr3DaToR,7465698,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,5539104,583,SpaceAgeTitan,3578805076,722281
Arnulf 7 der Gerechte,5652436,🕊 Grenzgänger 🕊,12219,9053625,631,SpaceAgeSpaceHub,3575463889,817955
reimax,849241164,Die Arbeiter,635,7396084,683,SpaceAgeSpaceHub,3558650434,608444
C0ntra,5077828,Only Ronin`s,17616,4582172,216,SpaceAgeTitan,3548766597,673132
Fussel70,9544921,🥇 Neuaufsteher 🥇,12806,11955581,823,SpaceAgeSpaceHub,3543496634,617767
Sparos von der Küste,4300380,👑 Annodazumal 👑,4103,6965489,719,SpaceAgeTitan,3536388365,721604
ranubis,849677749,Dragon Riders,159,11956006,542,SpaceAgeSpaceHub,3530253638,533252
Kattegat04,7558517,Outsiders,343,8309266,230,SpaceAgeSpaceHub,3523343854,472367
Markus 355 der Erbauer,6570004,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,5819075,307,SpaceAgeSpaceHub,3516966441,622272
swim1971,5533776,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,5536147,202,SpaceAgeTitan,3497519296,571151
Fliedie,9204911,FunFighters,3537,2916347,314,SpaceAgeSpaceHub,3479479104,564059
Tyr22,851003960,Spirit of Herkules,21272,9029286,1006,SpaceAgeSpaceHub,3475679620,549734
New.Metal,849839089,,,77443,16,SpaceAgeSpaceHub,3457439420,579268
.Theo.,7344519,Sevenheaven,6855,2215130,197,SpaceAgeSpaceHub,3456595158,759995
Hotroadcar,849495347,Rising Crown,3780,8013165,627,SpaceAgeSpaceHub,3450429808,530224
Hottizc,849811922,Insane Guardians,18918,6188745,269,SpaceAgeSpaceHub,3447522793,772601
Xerxes1903,8492287,Frei und Freundlich,11817,12671465,386,SpaceAgeSpaceHub,3444705364,578027
Campe,7998521,Knights of Asgard,6,12366312,599,SpaceAgeSpaceHub,3442024443,893962
Graf von Burzum,2341635,Only Ronin`s,17616,3900852,109,SpaceAgeSpaceHub,3434730207,400785
Sadutrail,8511621,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,13972392,473,SpaceAgeSpaceHub,3425903875,362556
king-of-sendling,8080888,nur meine Gilde,25466,19877582,640,SpaceAgeSpaceHub,3424627483,511459
Madame Bea,849344045,Hamburger Hanse,8586,7657470,367,SpaceAgeSpaceHub,3422201036,542206
Bille s,3382616,⚫️ Black Pearl ⚫️,21695,12051304,512,SpaceAgeSpaceHub,3421709108,620394
Nikita Bensel,6169981,Black Phönix,17642,13752230,402,SpaceAgeSpaceHub,3414156751,556635
-Benny-,10427451,,,0,0,SpaceAgeSpaceHub,3411877250,745260
Serana Pestruferin,5017689,,,0,0,SpaceAgeTitan,3411370312,855459
Screech,851442908,Kommune,5397,8604014,326,SpaceAgeSpaceHub,3405621376,405096
Akiakamai,4837431,RELIC HUNTERS,2803,6899010,796,SpaceAgeSpaceHub,3397311701,755982
Whats happening,4161649,,,0,0,SpaceAgeSpaceHub,3368542473,631393
