name,player_id,guild_name,guild_id,points,battles
Peppson,849730235,,,4319992,2773
Tiberius 1689 der Fuchs,853511086,Eis und Feuer,12529,4316297,359
Leontius 278 der Krieger,4429000,Spassecke,7428,4315624,1062
Mikos der Wahre,850352403,,,4314612,2156
Evolutionz99,7658276,Hunterz,13845,4313199,14904
SunshineBijou,6603507,,,4312473,2837
xXTrevererXx,850458656,,,4310157,1137
Carlos der 1,167160,die NEUgierigen,10376,4310141,1459
Rudolf1957,852175808,Universum,4416,4302886,1070
Ariadne 1882 die Gnädige,850849935,,,4300917,1751
DatKreon,851540659,,,4298193,4609
Bobby 1888,7965256,WirsindGilde,2776,4295911,1247
Wombat die Opfingerin,10516691,Templer,13172,4295528,4975
RobyBoby,852606261,,,4294670,2718
NikGs,852159739,.-.,23600,4293650,1395
Viktor Lapin,849663119,Bajuslawen 🕊️🇺🇦,18886,4291049,666
4Ms79,9955509,4MS,23369,4284704,1241
Decius 706 der Schöne,848981438,,,4279778,1322
König Oliver,853319979,8050_Superstars,25242,4278159,802
eugenie,9039991,,,4276687,5160
lutza07,10334524,Experiment,19867,4275521,4542
louisgth,10309143,Chaos ¥,22330,4275223,2046
ZUKUNFTSINSTITUT,849105077,FUTURE,9682,4272983,3133
TrueKORBI,849145396,187 Strassenbande,5422,4271331,4211
Ferdinand 3182 der Fuchs,852646331,,,4269719,2460
Antemius,182642,Ticogang,21749,4269674,3251
James Bond 1.0,849569828,Haus Targaryen,9472,4269427,806
Kapihook,850878875,Nebenwelten,3983,4269178,7934
Bruno Belutschi,849550591,Adrenalin,17465,4265379,3811
Lord of Baden,9037345,Nur kein Stress 😴,14128,4264097,2969
Halking,2845701,Germania sanktus,10874,4264054,49
Anaconda-Bob,850108995,Meeresabenteuer,2824,4260587,2014
Stella die erste,849830731,,,4258978,10642
vati1950,851736939,♦Tafelrunde♦Franken♦,13366,4256307,3702
waldfee69,849434712,ҽʅϝҽɳ & σɾƙʂ,17541,4253760,6093
SirUft,853539669,🕊 Grenzgänger 🕊,12219,4250580,925
Scalon,849620440,,,4249681,4531
sklavin1,850424236,Drachenstein,6214,4248195,3322
Pako,851150627,Chico der Gute !!!!!,21199,4245244,2476
Zaa4711,1713443,Steinzeit,5445,4244417,972
Daniel 1187 der Mächtige,853175676,,,4243183,1327
Antiochos 216 der Jäger,3081144,Herschdorfer,2496,4243077,533
Amalarich 1944 der Rote,10083838,,,4241683,7345
titanphanter,9663719,ralfis nur spielen,16620,4239117,2249
SuperdeppvomDienst,850573724,Nebenwelten,3983,4238974,1813
stephanieH,1629011,Schnarchnasen,3712,4237982,3771
Atzel 66,625469,Die Zahnlosen,80,4237979,2749
Akiro11,3004224,,,4236383,8707
Drakon 906 der Zornige,852675896,,,4234620,2074
per der zweite,849049542,Übende,21101,4231940,1995
Kordelia 4191 die Weise,853086586,die Kogen,19514,4229648,854
Geoffrey 432 der Weise,5278129,**King of Queens**,9412,4228947,1993
Sosch84,8340918,,,4227522,820
Alexius 101 der Jäger,2659818,fishworld,427,4225185,799
Kapitalist,850712259,🏛️Metropolis🏛️,980,4222863,1257
Alyssa 1421 die Tapfere,852436029,,,4217473,1751
RuediK,10251988,Zürich,4737,4217472,708
Fliederlila,851289457,,,4217012,4673
Machaua,8278361,Phoenixorden,1867,4216904,33
EdlerGhost00,3768043,Marvel,2210,4212898,1883
Rhokk,852603972,,,4212801,3486
Geiles Luder,850140461,Musketierchen 3.0🪡,23135,4212707,2385
Pinkyandthebrain,850900232,Für einader da,2441,4206079,2694
k229,9980298,,,4205848,8199
micha17291,8665746,Nudelauflauf,7821,4205655,1660
Piet-2,7067483,Top Gun,756,4205139,2543
TalkingSock,422615,,,4202799,5011
Alexandick der Große,10499895,,,4202724,3268
Alyssa 729 die Dreiste,7448604,,,4201745,2413
Asander 181 der Schwarze,3600718,Asdfghjkl,23511,4200639,3606
Beastman,853556719,Die Entspannten,25095,4199883,377
TomderDünne,851992641,,,4197883,1759
HorstSuperwayne,853430533,DIE PFLICHTLOSEN,218,4196628,2198
Ianus,849751296,Tafelrunde,2124,4195065,1537
coba1,849397942,Fix und Foxi,1528,4194154,11278
Thomas von Zuhause,9286155,,,4192056,2420
Zozziwozzi,853080212,Zozzigilde,25782,4190903,1508
Joan 1117 die Rote,852211992,,,4190293,3153
Harley der schnelle,3803620,Ladys and Gents,2800,4189634,1078
Harald der Größere,849768820,,,4184640,1580
AranGa,849874944,Die Geknechteten,18398,4181001,899
Andreas derstarke,8792135,effzeh11,12722,4172715,2834
Schauer2602,2595592,Germanya,82,4172645,1190
Travalgar,1223548,Skargarak,23,4170338,2925
RaketenHorst,853034459,FrankenSuperPower,24586,4168278,2725
TobiPad,853173856,Hanse Königsberg SvD,22989,4163744,2211
Karl Maximilian II,851711277,Rentner,15971,4163128,1886
TerrorMaus1,10051805,Templer,13172,4156267,2277
FTspieler,1671944,Worms,15099,4156216,1594
Delta87,852961190,Diamantenfarm,24273,4155760,1971
ED1938,852325552,,,4154119,1359
garkyn,10487280,,,4150027,2638
Tsujumm,852858456,,,4148949,2460
TiliavW,9138875,,,4146602,2267
Einfältiger Lurch,849151318,Noob City,21741,4146501,3213
Al McIntosh,851469524,Orden des Lichts,7178,4143050,1740
ABCB,853540818,,,4139149,124
Kilian der Falke,853324984,S.F.R.J. - Galaxy,19836,4138161,785
JohnSchnee,8553791,Offline,22179,4137539,3164
Mirasetrin,1916612,Lemuria,4957,4134336,1557
Dr. Brockmann,852333106,,,4129348,15079
Raccoon24,10319174,AUSBEUTER,2772,4128543,1607
Thaeris,4956484,,,4126465,6209
CourageousBeet2621,6473632,,,4123667,1020
Korhorry,853563169,Novigrad,13299,4123302,707
pitty37488,852721744,Pottis,24037,4123261,940
Chloe Aramandia,9584226,Nur so :-),4396,4120690,10249
benhur13,852377192,GOT NeueGilde,19595,4119690,2663
SAS6666,853183856,Spaßgilde Anfänger21,19037,4117255,1493
Karnis,2782025,Die Hondos,872,4116809,2177
Schattendasein,852902241,La-Familia,743,4112959,6739
VividUlli,851596822,,,4112483,1579
Buxoro,849813904,Gulaschfreunde,21096,4110509,2208
Alexander der Weise 1983,852805646,,,4110400,3503
Kaiser Rue,852264332,,,4109286,3227
Schattenwölfin,850860443,,,4108309,5778
LoftySiggi,849128261,Heroes of the Light,6271,4107842,1384
Ye sebbe,853565475,Wirsindwiederda,18235,4107102,416
Papa Emeritus VI.,851232398,,,4105562,1026
Canaa,852505904,Sachsen Fighters🇺🇦,2198,4105511,1318
Cassia 2321,851166236,Herz aus Gold,22417,4103338,1725
rei123,726129,nur so zum spass,3629,4102890,1241
Papa Paul,849679674,Adrenalin,17465,4102446,2774
Peace I,853561191,Die Relaxten,7643,4098863,356
Vasusu,850367668,Sonnenscheinheim fü,19812,4095204,1463
Nyctea,849067331,Feierabendritter,16977,4090279,1679
Nincky der Barde,853541865,für ruhige spieler,10549,4087909,197
Bob der Baumeister 1540,852826580,(Just for fun),6733,4085691,3146
Hector Biber,851829814,Aurora Dimensis,15138,4082763,1767
Sir Tortarius,4029514,,,4081574,1921
zittau75,9874122,,,4080238,5158
gun mann,2754158,Schalker,1684,4072661,2908
Zora 472 die Rote,848888485,Mojo Madness,17694,4072115,2286
Berti4,7134566,Union freier Städte,7999,4071364,1077
chrissyespunkt,10610253,Stierwoscher,8870,4071241,1952
wildfang,852020719,,,4069856,2276
Brunhilde221,853556195,Freiheitskämpfer,593,4068764,125
Sebastmo,848901902,Die Urlauber,18774,4068658,3640
.HARLEY.,10474857,,,4066117,3774
Altonacke,1332351,,,4065578,2767
Nikolo der Erste,5420658,,,4064916,1020
helord3,2293195,Schweiz,992,4063875,3921
GroßartigerTest58498,853197114,Nospheratu,24940,4059895,364
AttackingFriend37007,850103717,Schalker,1684,4058164,1757
Aurelian 508 der Zornige,6055080,rote rose,7615,4052712,886
Andreas der Gerechte 1.,849066757,Sachsens Ritter,7973,4050115,1475
Romanych,853574869,für ruhige spieler,10549,4049667,200
FrecheFranzi98,852544916,Hinkelstein,21802,4047430,906
Rumpelstilskin,840126,Wilkommen,3531,4046101,958
Jürgenseidel,2133282,Götterboten,2156,4044183,6200
pearlpaladin,2460047,Rosa Natalis,4935,4042567,794
Kugelwitz,850281354,Die Neue Hoffnung,2858,4041169,1568
Sir Flippovic,852246022,Blackwood,12405,4037394,1555
Seleukus 457 der Weise,5778667,Ritter1,6515,4029502,1761
GessiSAX,850631872,Die Nazgul,11520,4028656,1270
rag arsso,853171802,Lucky,17063,4028367,920
banana1980,3006691,,,4024860,2878
Roter Riese,927093,So.Lo,2731,4024550,556
TrueWalter86,667177,,,4023873,3546
*Johnny*,852087919,Sesselpupser,24219,4023213,6967
Pierre 627 der Mächtige,9249750,,,4020073,1868
Jonnes der Germane,4757305,Huang,24640,4014337,1305
De Golog,9848947,Mikrokosmos,19249,4012335,1813
VincentvonGaldon,4692757,,,4012073,3254
Timo3112,3242128,,,4010549,1402
manuela loy,849646263,,,4010474,3788
Brronax,1447315,nur so,3050,4004416,2895
Naddel48322,849587952,,,4003217,3918
snoeren01,10527994,Die Spaßvögel,11846,4002604,867
King Size,850140492,Musketierchen 3.0🪡,23135,4001571,2730
Alexa 642 die Erbauerin,7861449,aha,10895,4001005,2929
solleck,2058098,,,3999446,5550
Lunaryaa,9049642,Spaß Haben,16913,3996851,2642
LeaLuke,3363773,,,3996795,3221
krissy83,9604720,,,3996395,4272
Julia Feuerhaar,853521680,Hinkelstein,21802,3995064,1532
Corrows,1543604,Ohne Verpflichtungen,14611,3992929,4012
Jack the knife,1886452,,,3989462,2116
Herzog von Aachen,850638095,,,3987173,3293
Chrissie die Liebe,9593735,Feenstaub,4522,3986845,2789
Mathilde von Schlifstein,7637411,,,3986766,932
MasterBC2017,5849723,Masters of 14,9830,3983092,4413
Kurt Ibis,2661913,,,3982603,2640
Vlad 168,2709941,,,3981728,1271
Meridios84,853323371,,,3980819,1864
Hondarium,849838953,,,3979500,2129
luke-matt1972,851678156,Bikefreak 2,25128,3978515,6140
Arthur 847 der Herrliche,851135203,Herr der Ringe,2831,3978496,414
Eurydike 3380 die Geißel,850847922,Fix und Foxi,1528,3977491,4596
Agirmentor,853456462,Celtic Power,25343,3977259,2822
OctavianAugustusCäsar,848946300,Rome,16924,3976597,2149
Kyrill 740 der Weise,849820672,,,3975998,1473
haleluja123456,852290665,,,3970716,2532
Syntier,850088561,Carpe diem,761,3969119,500
Dominik090,850116042,gemütlich,5949,3967533,807
walküre2023,852222853,,,3966642,1257
hennelino,891590,Bietigheim,14648,3965279,2183
Hitorque,849210977,,,3964739,498
matthias heidenreich,4947252,,,3960500,6030
Clotus der kahle,851406635,,,3960076,5090
Hohehohe,4381760,,,3957216,1888
MarcoLöwenherz,9728823,OdhrorvarLegends,21700,3957181,4313
koni4,9597092,Besten,12348,3956115,189
Wolfgang1112,849641408,Graf Hotzenpotz,18934,3955436,1048
Detlof2,7745575,Pumuckel,14928,3953722,2568
Mirko32609,3007657,Schweiz,992,3953188,1260
Ulfbert der Grüne,850970553,,,3952152,5504
Vitali1983,3890291,The Angels,7893,3950486,3720
ovofrito,8654759,Spaß Gilde,10339,3948823,1256
Bunny mr,850817495,Adrenalin,17465,3947768,2831
duky der 5.,849310152,,,3947140,1682
SireKnappeVonUndZu,850091143,,,3945982,5887
Gubbar,9879391,Flensi,22161,3945395,4116
Marvin241003,850666821,Die Loewen 2.0,24645,3943171,1506
Esto Habla,849257698,Nebenwelten,3983,3942558,8437
Kunta874,666486,King+Queens,3262,3941517,914
akg77,4272907,Les Grenouilles,613,3940372,434
Duroph,3841962,Meister Zunft,834,3939749,670
Nardol Song 1963,6750687,,,3938388,2841
SirQuikeschwein,850675405,,,3935668,3998
Gemünden,9963392,,,3934045,796
Pogoo,5742624,<= Origami =>,10126,3930624,3660
Protrudi,10322771,Schlüssel des Tores,21955,3930380,3806
Vernichterin2,853010008,,,3928500,1572
Forticus,4302066,,,3927318,2498
Antoninus 2545 der Fuchs,849979058,Trancenation,18565,3923349,4677
aragon333,849047858,aragilde,17906,3922497,1681
Circe27,852652328,Stressless,14049,3920685,657
Melhanton,9334312,La-Familia,743,3918937,4308
Pippin 815 der Gesegnete,851662793,,,3915990,1763
Briza,9944515,Biberburg,16900,3912523,6903
blonder Gryzzli,10031530,Bärenstärk,15025,3911469,1992
Trute13,3988259,Castor,4011,3910740,6897
littlelady2011,852821415,🎏Helden Odhrorvar🎏,8780,3908539,1773
Murkel,851399407,Morgs,21456,3905580,1496
Montaget,849135347,Sternenmacher,17308,3903950,958
Pommer1,850138675,Tempelritter,6854,3902474,2707
CuteBigOne,849092961,Die Sieger,2173,3899777,1398
MCFaul,7342778,,,3899319,2264
Somiglu,852421807,,,3897443,6604
Addy01,849846901,Jeder wie er kann...,22393,3896791,1530
Locke-57,849704361,Nur Spass,23583,3895062,5600
Melcker der Pirat,3246427,Die Relaxten,7643,3893119,6106
die helfende Elfe,8981201,Nachtschatten,15893,3892947,1069
Kaiser Stephen,6036590,Ruhrpott Metal,11230,3891984,3118
Herr Nu99e7,851761301,Die EISERNEN,6835,3890649,8050
Marion Amazone,850602822,,,3889183,2547
Urania 1252 die Starke,850356919,kleine Jägermeister,12272,3888473,863
LecramHcabnehca,849915214,Brothers N Blood,22334,3886388,1096
Flexer444,9771559,,,3885546,3514
Achim49,2443926,o ha,8584,3884573,764
Aronge,3597980,Rumpelstilzchen,7998,3884477,1413
Scooter der fromme,2301382,Thors Bären,106,3883005,707
philvonperso,6795031,Freimaurer,1733,3882347,2236
Isabella 1203 die Weiße,6789646,,,3879490,4055
Nicole0207,2693187,,,3877821,4021
Laura die Schönste,850140841,Musketierchen 3.0🪡,23135,3875076,2651
MutterNatur,10630168,Lust am Spiel,9715,3874686,2236
*-Noah-*,852594367,Die Beklobten,24376,3874653,367
Beryaffi,853410651,Die EISERNEN,6835,3872618,3953
taxidelta123,851896580,Fix und Foxi,1528,3872294,859
JF***,849095782,,,3869897,2227
*Priamos*,1888151,Die wXa Nacht Wache,3728,3869801,2016
HoffiKassel,853228920,Hanse Königsberg SvD,22989,3866247,619
NicolasBourbaki,853582289,Von der Insel,8427,3865449,1501
Amxlixx,851839472,,,3863937,3349
Timtoki,852577271,,,3861979,1863
Bobby der 11.,852339280,Die Musketiere,6964,3861265,4446
Der kleine Max,849550343,Adrenalin,17465,3861161,3427
Henry 389 der Krieger,7357033,Ost Holsteiner Löwen,12909,3859578,2313
Tuffi02,849528068,,,3856748,2181
Graue Mausine,4137700,EastIndiaTradingcom.,893,3852667,1397
Brogulf,5755225,<= Origami =>,10126,3852035,4851
zhuko,7293050,<= Origami =>,10126,3850953,4419
JoJo86,852930960,Glücksgefühle,5093,3850748,1382
Enne der Eroberer,3094058,Die eroberer,8058,3847153,695
= Neo =,2805574,AktivLockerFair,1692,3846453,2131
patty5310,9412060,Pausenraum,16248,3846296,807
MarHat,301472,,,3845484,379
Hanibald der Große,2443527,,,3844536,1029
Pakoatlek,851850322,Templer,13172,3844144,2298
Jason Voorhees der 1. te,853380839,Middle Bavaria,25550,3843200,644
SchattenFeuer,850818276,Victory,13978,3842932,2227
KingChaos Tommy,8779002,Nur Spielen,15660,3841264,1264
Bernd-Udo,852140751,The Assasins,23012,3839053,1611
qsxcya,6424354,mecht,11030,3836810,5555
.CaptainFuture.,9871195,OdhrorvarLegends,21700,3835604,3944
Fauler Haufen,850140828,Musketierchen 3.0🪡,23135,3835199,2353
TheRiddler1912,8052478,,,3835055,2405
pletosu9,2775451,La-Familia,743,3831504,285
Uwe1407,850022286,Asterix-Obelix,17947,3827854,1576
Amircora,7663627,Diasdias,19578,3822736,12691
Vorsicht bissiger Hundi,850140847,Musketierchen 3.0🪡,23135,3820573,2559
SaschaHH,5132267,Chaostruppe NRW,5433,3814897,1170
xelexes,6754723,Brunswick,1687,3808446,1384
Vattern von Vattern,3296248,Hulapalu,3547,3800648,2211
Ajax70,851345484,,,3799414,4288
Axanar,852899951,,,3797458,2433
GrafDragula,849368165,was sonst,433,3792978,4027
123Excalibur,7708943,Green Empire,4363,3791946,55
Leo IV,849575506,,,3791474,8929
Margaret 3184 die Gütige,850176580,,,3790032,13944
käthyrobert,853517221,Enterprise,877,3785475,547
MarioMaler,851968594,Silens Nox,23486,3785074,802
Brackwasserkrokodil,853295319,,,3782931,886
Ludwig d. Bayer,4892917,,,3777563,5729
rommel1001,852028685,,,3775746,1944
James Tiberius Kirk,9916843,OdhrorvarLegends,21700,3774481,4267
av010e6,850403765,Für einader da,2441,3774438,1396
Esdalan,6910674,,,3771182,9340
Euripides 1512 der Rote,8607294,Ferox,2115,3768417,711
Gigi go,850291362,Musketierchen 3.0🪡,23135,3766123,1826
tabaluga987,848986193,Herz aus Gold,22417,3766021,2021
DieterDitsch,853346504,für ruhige spieler,10549,3765169,748
Carsten der Feldherr,850963893,Fix und Foxi,1528,3765031,4634
SenatorDrusus,853532843,☕ Feierabend ☕,9457,3763901,617
Dandomingo,853329622,,,3763716,490
Okil,8307992,<= Origami =>,10126,3763081,4157
GalaxyInfluenza,852661150,,,3762933,5138
Bernd70,852825221,,,3758964,2122
Valeria 2133 die Starke,852170281,Brothers N Blood,22334,3757828,585
Kaiser Franz der gütige.,4265368,Ich 1,23017,3753871,7477
Salimare die Erste,4011421,,,3751855,1863
Daniel A. der I,3202603,,,3750949,4957
Senor Tommy,852990162,Die Rastlosen,24569,3749599,2436
Giu92,852677366,,,3746113,1827
FluTwo,7717887,Nur kein Stress 😴,14128,3743672,844
Erese,5669480,<= Origami =>,10126,3742410,4006
rudolfkrupp,850855623,krupanner,20592,3738285,400
Caramonis,817992,Ab und zu,21512,3737412,1163
Urania 1381 die Tapfere,851318842,Gelegenheitsspieler,4209,3737317,1920
Lysine,1633427,,,3736423,1932
murk,851345448,Morgs,21456,3736358,1499
Sir Nik the Great,853390335,Einsteiger,22389,3736069,414
Genofefa01,8695909,hna,13429,3735086,1406
langer der 1. von Ftöng,8683594,Hamburger Kaufleute,6593,3732290,1620
KriegerMICHEL,6671607,Zweebrigger Templer,8374,3728200,1478
big.shadow,848956116,Shadow,2307,3726641,1696
Thomsemosi,5005728,,,3726339,7532
Stromex,3119609,,,3726198,1610
Barbara3009,851484104,,,3725984,1251
Meridius,849722591,Fussball Freunde,21934,3723502,5056
Thorongil 24,1583632,Ork,16675,3722131,2240
udo70,852026366,Woodbury,18284,3722128,646
hansi10000,2868434,Sachsen Wölfe,1597,3721395,838
Selene 1295 die Gerechte,850552336,Melmac,21503,3720173,10646
Julia 950 die Düstere,849686771,Maverick,22725,3719514,993
Shaireiji,853563448,AktivLocker& Fair,25755,3717680,2089
Hiasl30,745550,,,3713699,2441
Gaius 404 der Wagemutige,7310101,Die Tafelrunde,1286,3711487,648
Phil-Qn,852863222,,,3707137,826
Winnifriede die Starke,851100390,Pensionisten Club,21397,3706677,963
knausrig,9841128,Glücksritter,5597,3706112,8549
mac muir of orth,849773819,Der Ruhepol,8183,3705866,3304
Luki der Händler,853611683,Von der Insel,8427,3704335,2135
Honigdachs 88,853589841,PokerstarsElite,313,3701300,1762
Ferdinand der Wolfkönig,851709783,,,3701046,753
SvenM,851976488,Einfach nur Spaß,17472,3699167,1406
Gurkensalat 5,852588018,,,3698550,1449
MB7412,10652514,MT-AT,16445,3696931,891
Tuzio,6971780,<= Origami =>,10126,3689141,3819
Addision,6527640,isabel,1398,3689105,992
Thorsten aus Ratzeburg,852254772,🌈 Über den Wolken☁️,24792,3687264,269
Traxneo,2875292,,,3685541,6917
janik566589,23729,The Hobbits,347,3685039,1723
Peter S 5*,10392662,,,3684643,1532
Molly2311,549738,Hamburger Kaufleute,6593,3679915,672
Aallissay,2163368,Marvel,2210,3679416,625
Frankensteiner1976,10001435,Sachsen-Gilde,14949,3678525,2514
UNITEX,363229,unitex,21957,3678226,1615
giftgeier,1387623,Hulapalu,3547,3677007,2701
Michel-Od1,9769665,New Utopia,5943,3676367,6255
Carolus der Gnädige,2925666,,,3675815,1385
Aristeas 915 der Gütige,9730869,ms_neu,12635,3675231,1886
Belegaer,8460623,Dia Stadt 🏙,17467,3673293,2506
Elisabeth 8960 die Löwin,850184965,Der blaue Mond 🌙,20322,3671542,1372
Jay1,851845456,Pegasus,24488,3667009,285
Sir Lx der 48.,850565317,KetaminCowboys,21252,3665900,3030
Hause der Schreckliche,851433853,New Utopia,5943,3664147,2162
Pubert3,7768145,Pumuckel,14928,3663393,2551
Anhaltiner 24,8967629,0815x2,25235,3660114,428
Marseille23,853574455,Gelegentlich 1,21953,3660014,399
donpaulin,928995,,,3656432,3280
Princef,849567704,Die eroberer,8058,3652603,740
Kalo der Große,852158506,,,3651137,767
Vuk 1,5147723,,,3647939,2223
Verknüpfung mit Othello,7839273,Rote Rose 2,24989,3646028,3029
Harald46,849115153,Solar,3162,3645540,1415
KeenSchnuddel,850583767,dead1,19361,3645096,2365
Elisabeth 1534 die Rote,4436469,Halloren,2443,3644989,630
Euripides 3274 der Falke,852869226,Ancients,12870,3644007,1222
Lotta67,9836312,Perlentaucher,14685,3643836,333
Fürstin,333301,,,3642097,1066
Octavia 644 die Starke,5680182,,,3640799,79
wintos,1225906,Sassy,8903,3639916,732
Kammi Katze,850291597,Musketierchen 3.0🪡,23135,3636363,2198
jo161,849855492,Die Wahren🇺🇦,19203,3635716,2641
Arthur der Eroberer,852661287,Mosel Götter,18118,3632842,1141
Safri der Große,851875234,Ohne Verpflichtungen,14611,3632569,1772
zoolou,10133398,,,3630021,9
User0815 der I.,2594388,Der Orden des Phönix,12412,3629650,42
Leon Tunberg,9634739,Star Alliance,24834,3626268,834
Androg58,418729,,,3624226,2110
Ricky der Erste,8454945,Catania-Island,15511,3618292,2311
kalli 1100,9666816,,,3616713,4721
Zox der Rote,9969873,Blood Angels,13448,3613379,760
Theodora 2018 die Weiße,8889548,Blue Moon,7208,3612796,660
KevKovsky09,965920,,,3609757,2931
jadonlennox,853180746,,,3609574,1496
OtomanEmpire37,9283663,Gilde1,5714,3606811,3060
wadl1978,10058283,quid pro quo,5918,3606370,1374
luxi01,8890613,,,3606093,6013
sBeschWosGets,2329986,Öpe 7,4131,3605570,395
Anastasia2025,853543832,Anastasia2025Gilde,25591,3604091,374
MW82,853225571,🌹Spielen zum Spaß🌷,6977,3603884,283
Elmo Lewis,5806817,,,3603038,1755
Sun66,853527717,Ritter des Phantoms,1265,3597205,858
Amalarich 1659 der Weiße,8990576,,,3594643,566
Lady Ricki,851808903,,,3593976,6614
SkyRox,7558658,AoW,25107,3592316,8281
master of dope,852539148,,,3591521,2027
syltereis,542442,Eámane,3898,3585848,1615
Bibo1963,850754483,,,3585299,9476
Artus der Große 61,851817959,Schlafwagen O,23545,3582777,1290
Luca Michieli,849884343,,,3582180,747
MAD21,853547469,Santiano,23876,3580375,341
deppole,5012078,sadik,5482,3578323,1598
Kai aka Knallo,853071876,,,3572112,1144
AnnaOstrich,849775254,The Red Dragon,4576,3571409,561
Achaeus 218 der Grausame,3877826,,,3569963,7420
Waltin der Erste,851935134,Barbaria,22592,3565995,57
generalix,849550917,Mythos,8387,3565965,689
Kingofall1234,10228690,Klein~Auenland,3852,3565599,2441
Evo80,853566842,Cree,22432,3563822,639
Knigge68,853075090,Fussball Freunde,21934,3563764,1903
Walburga21,7387556,Nur für Mädels.,9010,3563110,331
Mellon der Listige,853195060,Vo dr Alb ra,15132,3561203,2030
Brutus 127 der Falke,3280627,Cologne,1144,3561128,1338
aaaaalder,850103076,♦Tafelrunde♦Franken♦,13366,3559891,2635
nerggie,852979327,Verpflichtungslos,15784,3557988,4369
Obat der Blaue,7701104,Traumtänzer,9977,3556889,2627
hans der eroberer,8782480,Der dritte Schlüssel,12473,3556561,6354
Ramsesderechte,4618011,Die Ewigen,7512,3556079,5334
Blau-Bart,853542892,🌟Gilead🌟,3165,3555922,1287
Athanasia 212 a Aranha,9640231,Athena,14940,3555815,3959
Kassander 3436 der Rote,853261252,,,3554601,307
ibiza 1983,5766609,Raptoren,1564,3554144,7361
k-l-s,849615492,Für einader da,2441,3553684,1619
Xaverl2004,853057572,,,3548823,1815
Lolschk,851223365,Wismarer Nordmänner,12093,3548499,1025
Daspanier,10470224,Langoliers,15894,3548416,667
SirtheKnight,853373582,Ruhrpottler,1545,3547681,1735
weihei,851196231,,,3544345,2342
Urania 1369 die Schwarze,851600190,Hakuna Matata <3,23319,3542702,677
HeidiDieGute,7726226,Hamburger Kaufleute,6593,3541596,828
Prisca 1531 die Rote,852247460,,,3539504,1661
WilsonFiskderKingpin,852753843,,,3538594,10245
Porsena,3432912,💙💛Unbeugsam💙💛,17137,3537833,4158
Urania 1306 die Gnädige,850527882,Nur Spielen,15660,3537173,534
Valtteri,10579414,,,3535511,2891
Kajoo,9339887,,,3534369,5121
Xerius,849660250,TrapShit,18769,3534088,3016
EnrikoausM,851361531,Iris,20135,3533964,1570
Yan333,853176000,Bayrische Löwen,4377,3533581,1225
WiseMaria,10289102,New Utopia,5943,3533028,279
-DONQUICHOTTE-,851112395,DonsDiener,21001,3531522,1021
Gräfin von und zu Tina,850140806,Musketierchen 3.0🪡,23135,3529074,2741
sabbeltuete,5421358,Fowge ow~ empw~wire,20886,3528437,1837
Orgetorix 1263 der Fuchs,7873249,Ineptra Facere,10301,3523178,1991
opoherr,849409218,Schattenklinge,13144,3520913,1085
Roger1966,849023165,NorddeutscherVerband,6716,3519300,1342
Sukubus,9029796,,,3518674,1344
pame,10284892,,,3518588,2204
Damokles 458 der Weise,5855192,,,3517665,13681
theo41976,7505457,kugel,10673,3512470,1463
Bergfake,853237199,Nur Spielen,15660,3511741,538
Otto der Große1,3452642,Chaos,243,3507778,126
krypton89,5487221,Die Gang,19292,3505926,2498
Voll Daneben,850291638,Musketierchen 3.0🪡,23135,3505742,1924
EvilVicky,2658895,Die Kunst des Kriege,5996,3502086,1388
DM9TheGod,6732267,Die Tavernenhocker,4833,3498055,154
KörperKlaus,8833664,Kartoffel🥔,25143,3496623,2351
tom zick,7873741,Tetsuo Taka,958,3495668,6620
red hot chili,1396016,,,3491313,5604
Magix76,849701786,Die Mecklenburgers,13579,3489302,1790
187SLS,8496241,Komm in die Traverne,22988,3482760,1164
Robert von Wien,850061111,Nur so :-),4396,3482566,1686
katiderpups,849884931,Jeditempel,6847,3482543,1204
Olympia 2198 die Jägerin,853357722,NANO TECH,20164,3482221,758
Islays,3296543,,,3481587,500
seeko39,8961046,romulus,12971,3481072,1381
kayjoa,2903575,,,3479552,524
Calypso IV,3430145,Celtic Power,25343,3475571,1123
timo0810,852909952,BAD RELIGION,24686,3474556,4984
Wyss85 der Zerstörer,852990870,AUSBEUTER,2772,3468570,1063
Angelheart 13,1930437,Inglourious Basterds,4720,3466259,721
Luna de Moreno,9386872,,,3461451,2323
Thor 1309 der Retter,850969843,Herr der Ringe,2831,3461230,461
MontexD,851557004,,,3459586,3079
Marcel0503,853285922,was sonst,433,3457989,158
Hephaisthos,3501891,,,3457279,5016
shark2k3,849726322,freies Spielvergnüge,10211,3455788,4067
Amtana,7061111,Meister Zunft,834,3454662,1969
Marian der I,10392396,Team *Teamwork*,15686,3453836,10893
Eirene 1154 die Weiße,849028914,Nordmänner,376,3453391,817
Hulahoop0816,853154421,Austria,25650,3453173,351
Mexiko,9541556,Schwarzensteiner,13972,3453107,954
Celine Grabaw,853157452,,,3452424,1239
Zarkostos,4174981,Gilde der Freimaurer,14497,3450088,1791
schnett1978,850818364,Nur so :-),4396,3448914,1523
TomDremmen,4643313,Baumeister Bob,7248,3442004,2022
Jasko der gute,9646130,•HundeLiebe•,12731,3441903,3458
meisterbauer1,6287143,Hanse Demmin,8136,3440734,924
RayBell,9684772,Anarchist Academy,17178,3440416,7445
